id;post_id;choice;count;url;create_date
2000;110857;"0円";9;"";2020-08-24 12:31:15
2001;110857;"5,000円未満";3;"";2020-08-24 12:31:15
2002;110857;"5,000円以上";11;"";2020-08-24 12:31:15
2003;110857;"7,000円以上";3;"";2020-08-24 12:31:15
2004;110857;"10,000円以上";6;"";2020-08-24 12:31:15
2005;110857;"20,000円以上";2;"";2020-08-24 12:31:15
2006;110857;"30,000円以上";4;"";2020-08-24 12:31:15
2024;110867;1万円未満;4;"";2020-08-24 13:09:03
2025;110867;1万円以上;2;"";2020-08-24 13:09:03
2026;110867;2万円以上;6;"";2020-08-24 13:09:03
2027;110867;3万円以上;1;"";2020-08-24 13:09:03
2028;110867;4万円以上;1;"";2020-08-24 13:09:03
2029;110867;5万円以上;1;"";2020-08-24 13:09:03
2030;110867;7万円以上;"0";"";2020-08-24 13:09:03
2031;110877;よくある;174;"";2020-08-24 13:32:17
2032;110877;まあまあある;96;"";2020-08-24 13:32:17
2033;110877;どちらもいえない;48;"";2020-08-24 13:32:17
2034;110877;あまりない;9;"";2020-08-24 13:32:17
2035;110877;まったくない;8;"";2020-08-24 13:32:17
2040;110893;金持ちのハゲ;243;"";2020-08-25 09:16:24
2041;110893;貧乏のイケメン;75;"";2020-08-25 09:16:24
2042;110900;取得して欲しいと思う;20;"";2020-08-25 13:09:30
2043;110900;取得して欲しいと思わない;24;"";2020-08-25 13:09:30
2044;110719;ダイコクドラッグ;"0";"";2020-08-25 13:19:07
2045;110719;100円ハウスレモン;"0";"";2020-08-25 13:19:07
2046;110719;シルク（silk）;"0";"";2020-08-25 13:19:07
2047;110719;フレッツ（FLET\'S）;"0";"";2020-08-25 13:19:07
2048;110719;ミーツ（meets.）;1;"";2020-08-25 13:19:07
2049;110719;ワッツ（Watts）;1;"";2020-08-25 13:19:07
2050;110719;ローソン100;"0";"";2020-08-25 13:19:07
2051;110719;キャンドゥ（Cando）;3;"";2020-08-25 13:19:07
2052;110719;セリア（Seria）;15;"";2020-08-25 13:19:07
2053;110719;ダイソー（DAISO）;16;"";2020-08-25 13:19:07
2054;110904;恋愛対象になる;260;"";2020-08-25 13:25:09
2055;110904;恋愛対象にならない;274;"";2020-08-25 13:25:09
2098;110919;300万円以上;30;"";2020-08-25 14:16:39
2099;110919;400万円以上;39;"";2020-08-25 14:16:39
2100;110919;500万円以上;136;"";2020-08-25 14:16:39
2101;110919;600万円以上;162;"";2020-08-25 14:16:39
2102;110919;700万円以上;115;"";2020-08-25 14:16:39
2103;110919;800万円以上;113;"";2020-08-25 14:16:39
2104;110919;900万円以上;30;"";2020-08-25 14:16:39
2105;110919;"1,000万円以上";124;"";2020-08-25 14:16:39
2106;110919;"1,500万円以上";62;"";2020-08-25 14:16:39
2107;110919;"2,000万円以上";35;"";2020-08-25 14:16:39
2129;110945;朝5時前;2;"";2020-08-26 10:25:45
2130;110945;朝5時～;3;"";2020-08-26 10:25:45
2131;110945;朝6時～;12;"";2020-08-26 10:25:45
2132;110945;朝7時～;10;"";2020-08-26 10:25:45
2133;110945;朝8時～;4;"";2020-08-26 10:25:45
2134;110945;朝9時～;3;"";2020-08-26 10:25:45
2135;110945;朝10時～;1;"";2020-08-26 10:25:45
2143;110952;"0円";4;"";2020-08-26 10:30:59
2144;110952;"5,000円未満";21;"";2020-08-26 10:30:59
2145;110952;"5,000円以上";13;"";2020-08-26 10:30:59
2146;110952;"10,000円以上";3;"";2020-08-26 10:30:59
2147;110952;"20,000円以上";1;"";2020-08-26 10:30:59
2148;110952;"30,000円以上";"0";"";2020-08-26 10:30:59
2149;110952;"50,000円以上";3;"";2020-08-26 10:30:59
2150;110959;恋愛対象になる;25;"";2020-08-26 11:12:44
2151;110959;恋愛対象にならない;27;"";2020-08-26 11:12:44
2152;110407;恋愛対象になる;16;"";2020-08-26 11:14:19
2153;110407;恋愛対象にならない;5;"";2020-08-26 11:14:19
2154;110962;恋愛対象になる;160;"";2020-08-26 11:16:56
2155;110962;恋愛対象にならない;171;"";2020-08-26 11:16:56
2156;110969;ビール;8;"";2020-08-26 11:34:46
2157;110969;レモンサワー;3;"";2020-08-26 11:34:46
2158;110969;カクテル;8;"";2020-08-26 11:34:46
2159;110969;ハイボール;4;"";2020-08-26 11:34:46
2160;110969;ソフトドリンク;6;"";2020-08-26 11:34:46
2161;110969;梅酒;6;"";2020-08-26 11:34:46
2162;110969;ワイン;"0";"";2020-08-26 11:34:46
2163;110969;その他;5;"";2020-08-26 11:34:46
2170;110527;ストッキングを履くべき;19;"";2020-08-26 11:50:38
2171;110527;ストッキングを履くべきではない;6;"";2020-08-26 11:50:38
2172;110974;デキ婚はあり;205;"";2020-08-26 12:00:27
2173;110974;デキ婚はなし;127;"";2020-08-26 12:00:27
2174;83282;磯山さやかは境界線である;184;"";2020-08-26 12:41:20
2175;83282;磯山さやかは境界線ではない;271;"";2020-08-26 12:41:20
2176;83203;家事を手伝わせるべき;120;"";2020-08-26 12:45:30
2177;83203;家事を手伝わせるべきではない;182;"";2020-08-26 12:45:30
2178;83588;もらったことある;307;"";2020-08-26 12:47:06
2179;83588;もらったことない;132;"";2020-08-26 12:47:06
2187;110430;5歳差まで;128;"";2020-08-26 12:55:21
2188;110430;7歳差まで;67;"";2020-08-26 12:55:21
2189;110430;10歳差まで;123;"";2020-08-26 12:55:21
2190;110430;12歳差まで;42;"";2020-08-26 12:55:21
2191;110430;15歳差まで;60;"";2020-08-26 12:55:21
2192;110430;20歳差まで;30;"";2020-08-26 12:55:21
2193;110430;21歳差以上;42;"";2020-08-26 12:55:21
2196;110679;必要だと思う;40;"";2020-08-26 13:19:11
2197;110679;必要だとは思わない;14;"";2020-08-26 13:19:11
2200;110999;ある！;15;"";2020-08-26 14:06:44
2201;110999;ない;21;"";2020-08-26 14:06:44
2202;111001;OK!;29;"";2020-08-26 14:10:33
2203;111001;Boo...;3;"";2020-08-26 14:10:33
2206;111011;抵抗ある;23;"";2020-08-26 14:21:57
2207;111011;抵抗ない;25;"";2020-08-26 14:21:57
2215;111019;読売ジャイアンツ;10;"";2020-08-26 14:37:16
2216;111019;横浜ＤｅＮＡベイスターズ;6;"";2020-08-26 14:37:16
2217;111019;阪神タイガース;13;"";2020-08-26 14:37:16
2218;111019;広島東洋カープ;5;"";2020-08-26 14:37:16
2219;111019;中日ドラゴンズ;10;"";2020-08-26 14:37:16
2220;111019;東京ヤクルトスワローズ;2;"";2020-08-26 14:37:16
2221;111019;埼玉西武ライオンズ;2;"";2020-08-26 14:37:16
2222;111019;福岡ソフトバンクホークス;6;"";2020-08-26 14:37:16
2223;111019;東北楽天ゴールデンイーグルス;5;"";2020-08-26 14:37:16
2224;111019;千葉ロッテマリーンズ;2;"";2020-08-26 14:37:16
2225;111019;北海道日本ハムファイターズ;8;"";2020-08-26 14:37:16
2226;111019;オリックス・バファローズ;1;"";2020-08-26 14:37:16
2229;111029;怖い;37;"";2020-08-26 14:49:15
2230;111029;Boo...;13;"";2020-08-26 14:49:15
2239;111041;太る;7;"";2020-08-26 16:31:42
2240;111041;太らない;28;"";2020-08-26 16:31:42
2243;111045;やめて欲しい;68;"";2020-08-26 17:07:10
2244;111045;やめなくてもよい;197;"";2020-08-26 17:07:10
2247;111050;ある;17;"";2020-08-26 17:56:52
2248;111050;ない;9;"";2020-08-26 17:56:52
2253;111057;専業;28;"";2020-08-26 18:54:57
2254;111057;兼業;71;"";2020-08-26 18:54:58
2258;110677;恋愛対象になる;16;"";2020-08-26 23:32:49
2259;110677;恋愛対象にならない;20;"";2020-08-26 23:32:49
2260;111071;北海道コンサドーレ札幌;2;"";2020-08-26 23:53:20
2261;111071;柏レイソル;"0";"";2020-08-26 23:53:20
2262;111071;川崎フロンターレ;1;"";2020-08-26 23:53:20
2263;111071;清水エスパルス;"0";"";2020-08-26 23:53:20
2264;111071;鹿島アントラーズ;2;"";2020-08-26 23:53:20
2265;111071;横浜FC;1;"";2020-08-26 23:53:20
2266;111071;サガン鳥栖;"0";"";2020-08-26 23:53:20
2267;111071;ガンバ大阪;5;"";2020-08-26 23:53:20
2268;111071;ヴィッセル神戸;1;"";2020-08-26 23:53:20
2269;111071;ベガルタ仙台;3;"";2020-08-26 23:53:20
2270;111071;FC東京;"0";"";2020-08-26 23:53:20
2271;111071;横浜F・マリノス;1;"";2020-08-26 23:53:20
2272;111071;名古屋グランパス;2;"";2020-08-26 23:53:20
2273;111071;浦和レッズ;2;"";2020-08-26 23:53:20
2274;111071;湘南ベルマーレ;"0";"";2020-08-26 23:53:20
2275;111071;大分トリニータ;"0";"";2020-08-26 23:53:20
2276;111071;セレッソ大阪;4;"";2020-08-26 23:53:20
2277;111071;サンフレッチェ広島;1;"";2020-08-26 23:53:20
2278;111073;恋愛対象になる;26;"";2020-08-26 23:57:40
2279;111073;恋愛対象にならない;51;"";2020-08-26 23:57:40
2280;111075;スキンヘッドにして欲しい;6;"";2020-08-27 00:00:11
2281;111075;カツラをつけて欲しい;"0";"";2020-08-27 00:00:11
2282;111075;薄毛治療して欲しい;5;"";2020-08-27 00:00:11
2283;111075;何も必要ない;12;"";2020-08-27 00:00:11
2284;111075;その他;"0";"";2020-08-27 00:00:11
2285;111077;見たことある;293;"";2020-08-27 00:02:51
2286;111077;見たことない;187;"";2020-08-27 00:02:51
2289;83196;経験がある;45;"";2020-08-27 00:14:14
2290;83196;経験がない;15;"";2020-08-27 00:14:14
2291;111084;"0人";13;"";2020-08-27 00:17:44
2292;111084;1～3人;23;"";2020-08-27 00:17:44
2293;111084;4～6人;12;"";2020-08-27 00:17:44
2294;111084;７～10人;8;"";2020-08-27 00:17:44
2295;111084;11～15人;7;"";2020-08-27 00:17:44
2296;111084;16～20人;4;"";2020-08-27 00:17:44
2297;111084;21人以上;9;"";2020-08-27 00:17:44
2298;111086;経験ある;7;"";2020-08-27 00:20:32
2299;111086;経験ない;10;"";2020-08-27 00:20:32
2300;111088;告白前のデート;185;"";2020-08-27 00:24:55
2301;111088;告白された時;198;"";2020-08-27 00:24:55
2302;111088;告白されて2回目のデート;175;"";2020-08-27 00:24:55
2303;111088;告白されて3回目のデート;92;"";2020-08-27 00:24:55
2304;111088;その他;185;"";2020-08-27 00:24:55
2307;111092;1年以上は続く;18;"";2020-08-27 00:29:34
2308;111092;1年続かない;15;"";2020-08-27 00:29:34
2309;111094;嬉しいと思う;9;"";2020-08-27 00:31:04
2310;111094;嬉しいとも思わない;8;"";2020-08-27 00:31:04
2311;111096;見せられる;23;"";2020-08-27 00:32:11
2312;111096;見せられない;2;"";2020-08-27 00:32:11
2313;111098;信じる;55;"";2020-08-27 00:33:17
2314;111098;信じない;29;"";2020-08-27 00:33:17
2315;111100;"0人";17;"";2020-08-27 00:35:32
2316;111100;1～2人;14;"";2020-08-27 00:35:32
2317;111100;3～5人;10;"";2020-08-27 00:35:32
2318;111100;6～9人;3;"";2020-08-27 00:35:32
2319;111100;10人以上;7;"";2020-08-27 00:35:32
2320;111102;不安に思うことはある;37;"";2020-08-27 00:37:34
2321;111102;不安に思うことはない;16;"";2020-08-27 00:37:34
2322;111104;通話;22;"";2020-08-27 00:39:14
2323;111104;メッセージ;23;"";2020-08-27 00:39:14
2324;111106;恋愛体質だと思う;8;"";2020-08-27 00:40:58
2325;111106;恋愛体質だと思わない;13;"";2020-08-27 00:40:58
2326;111108;聞ける;11;"";2020-08-27 00:42:41
2327;111108;聞けない;7;"";2020-08-27 00:42:41
2328;111110;振ることが多い;12;"";2020-08-27 00:44:56
2329;111110;振られるのが多い;7;"";2020-08-27 00:44:56
2330;111112;経験ある;12;"";2020-08-27 00:46:40
2331;111112;経験ない;11;"";2020-08-27 00:46:40
2337;111116;セクシー;3;"";2020-08-27 00:58:12
2338;111116;だらしない;18;"";2020-08-27 00:58:12
2339;111116;仕方がない;7;"";2020-08-27 00:58:12
2340;111116;なんとも思わない;7;"";2020-08-27 00:58:12
2341;111116;その他;1;"";2020-08-27 00:58:12
2342;111118;良いと思う;7;"";2020-08-27 00:59:51
2343;111118;どちらでもない;6;"";2020-08-27 00:59:51
2344;111118;悪いと思う;28;"";2020-08-27 00:59:51
2345;111121;バスト;2;"";2020-08-27 01:01:42
2346;111121;ウェスト;24;"";2020-08-27 01:01:42
2347;111121;二の腕;"0";"";2020-08-27 01:01:42
2348;111121;尻;5;"";2020-08-27 01:01:42
2349;111121;脚;6;"";2020-08-27 01:01:42
2350;111121;その他;3;"";2020-08-27 01:01:42
2351;111125;白髪がある;8;"";2020-08-27 01:04:28
2352;111125;白髪はない;11;"";2020-08-27 01:04:28
2353;111127;右胸のほうが大きい;53;"";2020-08-27 01:07:04
2354;111127;左右同じ大きさ;58;"";2020-08-27 01:07:04
2355;111127;左胸のほうが大きい;217;"";2020-08-27 01:07:04
2356;111129;色気;5;"";2020-08-27 01:09:38
2357;111129;気分の高揚;15;"";2020-08-27 01:09:38
2358;111129;癒し;20;"";2020-08-27 01:09:38
2359;111129;消臭;5;"";2020-08-27 01:09:38
2360;111129;その他;7;"";2020-08-27 01:09:38
2361;111131;あり;42;"";2020-08-27 01:11:43
2362;111131;なし;4;"";2020-08-27 01:11:43
2367;111143;支持する;72;"";2020-08-27 16:19:00
2368;111143;支持しない;94;"";2020-08-27 16:19:00
2369;111146;ペット保険は必要だし加入してます！;21;"";2020-08-27 20:19:43
2370;111146;ペット保険は不必要！;6;"";2020-08-27 20:19:43
2371;111146;必要だとは思うけど入ってない！;24;"";2020-08-27 20:19:43
2383;111171;茶クマ;18;"";2020-08-28 13:33:51
2384;111171;青クマ;6;"";2020-08-28 13:33:51
2385;111171;茶と青両方のクマ;7;"";2020-08-28 13:33:51
2386;111171;その他;8;"";2020-08-28 13:33:51
2387;111173;気になる;22;"";2020-08-28 13:36:35
2388;111173;気にならない;14;"";2020-08-28 13:36:35
2399;111191;使い捨て;30;"";2020-08-31 10:10:33
2400;111191;洗い替え;20;"";2020-08-31 10:10:33
2401;111193;折り畳み財布;20;"";2020-08-31 10:15:31
2402;111193;長財布;33;"";2020-08-31 10:15:31
2403;111193;紙幣用と硬貨用で財布を分ける;2;"";2020-08-31 10:15:31
2406;111197;手をつなぐ;179;"";2020-08-31 11:58:01
2407;111197;ハグする;86;"";2020-08-31 11:58:01
2408;111197;キスする;169;"";2020-08-31 11:58:01
2409;111197;セックスする;145;"";2020-08-31 11:58:01
2410;111197;全部NG;50;"";2020-08-31 11:58:01
2411;111199;身長;1;"";2020-08-31 12:02:22
2412;111199;顔;2;"";2020-08-31 12:02:22
2413;111199;知性;4;"";2020-08-31 12:02:22
2414;111199;収入;5;"";2020-08-31 12:02:22
2415;111199;家柄;1;"";2020-08-31 12:02:22
2416;111199;学歴;1;"";2020-08-31 12:02:22
2417;111199;趣味;2;"";2020-08-31 12:02:22
2418;111199;性格;48;"";2020-08-31 12:02:22
2419;111199;その他;1;"";2020-08-31 12:02:22
2422;111203;今までより好きになった;6;"";2020-08-31 12:55:38
2423;111203;今までと変わらない;23;"";2020-08-31 12:55:38
2424;111203;今までより嫌いになった;4;"";2020-08-31 12:55:38
2425;111203;別居した（家庭内別居含む）;1;"";2020-08-31 12:55:38
2426;111203;離婚した（検討している）;"0";"";2020-08-31 12:55:38
2427;111215;結婚できる;152;"";2020-09-01 13:42:17
2428;111215;結婚できない;210;"";2020-09-01 13:42:17
2429;111217;酒豪男子;283;"";2020-09-01 13:46:49
2430;111217;下戸男子;419;"";2020-09-01 13:46:49
2448;108767;20歳まで;102;"";2020-09-02 14:15:36
2449;108767;23歳まで;17;"";2020-09-02 14:15:36
2450;108767;25歳まで;28;"";2020-09-02 14:15:36
2451;108767;27歳まで;8;"";2020-09-02 14:15:36
2452;108767;29歳まで;5;"";2020-09-02 14:15:36
2453;108767;30歳まで;16;"";2020-09-02 14:15:36
2454;108767;33歳まで;3;"";2020-09-02 14:15:36
2455;108767;35歳まで;3;"";2020-09-02 14:15:36
2456;108767;35歳超えても構わない;257;"";2020-09-02 14:15:36
2463;111271;アリ;10;"";2020-09-02 16:39:30
2464;111271;ナシ;39;"";2020-09-02 16:39:30
2471;111289;１番！！;23;"";2020-09-03 09:47:21
2472;111289;２番;5;"";2020-09-03 09:47:21
2473;111289;３番;2;"";2020-09-03 09:47:21
2474;111289;４番以下…;2;"";2020-09-03 09:47:21
2475;111291;食べない;3;"";2020-09-03 09:54:50
2476;111291;飲み物のみ(コーヒー、スムージーなど);3;"";2020-09-03 09:54:50
2477;111291;和食(ごはん、味噌汁など);7;"";2020-09-03 09:54:50
2478;111291;洋食(パン、ヨーグルトなど);21;"";2020-09-03 09:54:50
2479;111291;その他(お菓子とか？);1;"";2020-09-03 09:54:50
2480;111277;20歳まで;50;"";2020-09-03 10:43:22
2481;111277;25歳まで;170;"";2020-09-03 10:43:22
2482;111277;27歳まで;53;"";2020-09-03 10:43:22
2483;111277;29歳まで;41;"";2020-09-03 10:43:22
2484;111277;30歳まで;82;"";2020-09-03 10:43:22
2485;111277;35歳まで;57;"";2020-09-03 10:43:22
2486;111277;40歳まで;15;"";2020-09-03 10:43:22
2487;111277;40歳超えても構わない;125;"";2020-09-03 10:43:22
2488;111300;20歳まで;4;"";2020-09-03 11:05:14
2489;111300;23歳まで;11;"";2020-09-03 11:05:14
2490;111300;25歳まで;22;"";2020-09-03 11:05:14
2491;111300;27歳まで;12;"";2020-09-03 11:05:14
2492;111300;29歳まで;12;"";2020-09-03 11:05:14
2493;111300;30歳まで;31;"";2020-09-03 11:05:14
2494;111300;35歳まで;10;"";2020-09-03 11:05:14
2495;111300;40歳まで;10;"";2020-09-03 11:05:14
2496;111300;40歳超えても構わない;35;"";2020-09-03 11:05:14
2497;111302;20歳まで;2;"";2020-09-03 11:08:48
2498;111302;23歳まで;1;"";2020-09-03 11:08:48
2499;111302;25歳まで;9;"";2020-09-03 11:08:48
2500;111302;27歳まで;3;"";2020-09-03 11:08:48
2501;111302;29歳まで;7;"";2020-09-03 11:08:48
2502;111302;30歳まで;6;"";2020-09-03 11:08:48
2503;111302;35歳まで;1;"";2020-09-03 11:08:48
2504;111302;40歳まで;4;"";2020-09-03 11:08:48
2505;111302;40歳超えても構わない;41;"";2020-09-03 11:08:48
2506;111306;OK!;1;"";2020-09-03 21:18:59
2507;111306;Boo...;"0";"";2020-09-03 21:18:59
2508;111306;1か月以内;2;"";2020-09-03 21:18:59
2509;111306;2か月おきくらい;1;"";2020-09-03 21:18:59
2510;111306;3か月おきくらい;16;"";2020-09-03 21:18:59
2511;111306;半年に１回くらい;2;"";2020-09-03 21:18:59
2512;111306;1年に1回くらい;1;"";2020-09-03 21:18:59
2513;111306;それ以上;2;"";2020-09-03 21:18:59
2514;111308;OK!;"0";"";2020-09-03 21:39:57
2515;111308;Boo...;"0";"";2020-09-03 21:39:57
2516;111308;髪;17;"";2020-09-03 21:39:57
2517;111308;顔;2;"";2020-09-03 21:39:57
2518;111308;体;2;"";2020-09-03 21:39:57
2519;111308;その他;"0";"";2020-09-03 21:39:58
2528;111314;OK!;5;"";2020-09-03 22:07:05
2529;111314;Boo...;9;"";2020-09-03 22:07:05
2530;111316;購入したことある;17;"";2020-09-03 22:15:06
2531;111316;購入したことない;6;"";2020-09-03 22:15:06
2532;111318;OK!;"0";"";2020-09-03 22:19:12
2533;111318;Boo...;1;"";2020-09-03 22:19:12
2534;111318;塩焼き;18;"";2020-09-03 22:19:12
2535;111318;煮付け;"0";"";2020-09-03 22:19:12
2536;111318;竜田揚げ;3;"";2020-09-03 22:19:12
2537;111318;しめ鯖;1;"";2020-09-03 22:19:12
2538;111318;さば寿司;3;"";2020-09-03 22:19:12
2539;111318;みそ煮;10;"";2020-09-03 22:19:12
2540;111318;刺身;1;"";2020-09-03 22:19:12
2541;111318;その他;"0";"";2020-09-03 22:19:12
2542;111320;OK!;2;"";2020-09-03 22:25:25
2543;111320;Boo...;1;"";2020-09-03 22:25:25
2544;111320;わかれる;25;"";2020-09-03 22:25:25
2545;111320;わかったうえで付き合う;8;"";2020-09-03 22:25:25
2546;111320;離婚してもらう;2;"";2020-09-03 22:25:25
2552;111327;気になる;29;"";2020-09-04 10:23:38
2553;111327;気にならない;13;"";2020-09-04 10:23:38
2559;111334;諦めて次の恋を探す;62;"";2020-09-06 02:14:27
2560;111334;諦めずに想い続ける;26;"";2020-09-06 02:14:27
2561;111338;出しても平気;14;"";2020-09-06 02:45:16
2562;111338;出さない方がいい;33;"";2020-09-06 02:45:16
2563;111341;未来;83;"";2020-09-06 13:12:58
2564;111341;過去;157;"";2020-09-06 13:12:58
2567;111349;1人目;36;"";2020-09-06 17:46:49
2568;111349;2人目;8;"";2020-09-06 17:46:49
2569;111349;3人目;1;"";2020-09-06 17:46:49
2570;111349;4人目以降;4;"";2020-09-06 17:46:49
2571;111351;"0回";13;"";2020-09-06 17:51:48
2572;111351;1回;9;"";2020-09-06 17:51:48
2573;111351;2回から5回;9;"";2020-09-06 17:51:48
2574;111351;5回以上;4;"";2020-09-06 17:51:48
2579;111368;メタルラックは便利で使いやすい;2;"";2020-09-06 22:09:31
2580;111368;メタルラックは不便で使いづらい;8;"";2020-09-06 22:09:31
2585;111374;OK!;5;"";2020-09-07 00:10:01
2586;111374;Boo...;5;"";2020-09-07 00:10:01
2607;111439;私;58;"";2020-09-08 16:48:33
2608;111439;あたし（アタシ）;8;"";2020-09-08 16:48:33
2609;111439;うち;5;"";2020-09-08 16:48:33
2610;111439;僕（ボク）;2;"";2020-09-08 16:48:33
2611;111439;自分;5;"";2020-09-08 16:48:33
2612;111439;自分の名前;5;"";2020-09-08 16:48:33
2613;111444;整形だと思う;2;"";2020-09-09 09:11:32
2614;111444;整形だと思わない;34;"";2020-09-09 09:11:32
2615;111450;OK!;9;"";2020-09-09 21:59:29
2616;111450;Boo...;14;"";2020-09-09 21:59:29
2624;111468;信用する;127;"";2020-09-11 12:48:34
2625;111468;信用しない;101;"";2020-09-11 12:48:34
2626;111470;OK!;13;"";2020-09-11 13:12:12
2627;111470;Boo...;6;"";2020-09-11 13:12:12
2628;111472;あり;29;"";2020-09-11 16:59:16
2629;111472;なし;48;"";2020-09-11 16:59:16
2640;111512;ある;305;"";2020-09-14 21:55:20
2641;111512;ない;105;"";2020-09-14 21:55:20
2654;111545;歌舞伎;26;"";2020-09-18 15:57:34
2655;111545;能;13;"";2020-09-18 15:57:34
2656;111545;狂言;4;"";2020-09-18 15:57:34
2657;111545;落語;12;"";2020-09-18 15:57:34
2658;111545;講談;3;"";2020-09-18 15:57:34
2659;111545;浪曲;1;"";2020-09-18 15:57:34
2660;111545;文楽;3;"";2020-09-18 15:57:34
2665;111549;保育園・幼稚園;33;"";2020-09-19 13:28:14
2666;111549;小学生;78;"";2020-09-19 13:28:14
2667;111549;中学生;62;"";2020-09-19 13:28:14
2668;111549;高校生;64;"";2020-09-19 13:28:14
2669;111549;大学生;40;"";2020-09-19 13:28:14
2670;111549;就職直後;13;"";2020-09-19 13:28:14
2671;111549;結婚直前;6;"";2020-09-19 13:28:14
2673;111551;なし;18;"";2020-09-19 14:05:18
2674;111551;あり;19;"";2020-09-19 14:05:18
2675;111553;我が強い;56;"";2020-09-19 14:10:02
2676;111553;甘えん坊;189;"";2020-09-19 14:10:02
2677;111553;世間知らず;30;"";2020-09-19 14:10:02
2678;111553;プライドが高い;66;"";2020-09-19 14:10:02
2679;111553;レディーファースト;74;"";2020-09-19 14:10:02
2680;111553;美意識が高い;87;"";2020-09-19 14:10:02
2681;111553;気弱;178;"";2020-09-19 14:10:02
2682;111560;メイン;188;"";2020-09-20 14:29:11
2683;111560;副菜;71;"";2020-09-20 14:29:11
2688;111579;受けたことある;148;"";2020-09-23 18:27:30
2689;111579;受けたことない;42;"";2020-09-23 18:27:30
2690;111586;22歳以下;13;"";2020-09-24 11:08:05
2691;111586;23～25歳;30;"";2020-09-24 11:08:05
2692;111586;26～28歳;73;"";2020-09-24 11:08:05
2693;111586;29～31歳;134;"";2020-09-24 11:08:05
2694;111586;32～34歳;50;"";2020-09-24 11:08:05
2695;111586;35歳以降;49;"";2020-09-24 11:08:05
2696;111586;現在;63;"";2020-09-24 11:08:05
2697;111588;東京大学;86;"";2020-09-24 11:17:14
2698;111588;一橋大学;53;"";2020-09-24 11:17:14
2699;111588;早稲田大学;88;"";2020-09-24 11:17:14
2700;111588;慶應義塾大学;69;"";2020-09-24 11:17:14
2701;111588;上智大学;46;"";2020-09-24 11:17:14
2702;111588;青山学院大学;37;"";2020-09-24 11:17:14
2703;111588;明治大学;46;"";2020-09-24 11:17:14
2704;111588;法政大学;51;"";2020-09-24 11:17:14
2705;111588;中央大学;25;"";2020-09-24 11:17:14
2706;111588;立教大学;30;"";2020-09-24 11:17:14
2707;111590;ひとりエッチ;138;"";2020-09-24 11:22:39
2708;111590;セックス;224;"";2020-09-24 11:22:39
2713;111615;OK!;18;"";2020-09-28 20:50:11
2714;111615;Boo...;4;"";2020-09-28 20:50:11
2720;111624;貧乳美人;782;"";2020-09-30 09:10:09
2721;111624;巨乳普通顔;871;"";2020-09-30 09:10:09
2727;111656;OK!;23;"";2020-10-04 14:53:25
2728;111656;Umm...;3;"";2020-10-04 14:53:25
2742;111691;所有している;17;"";2020-10-08 13:21:44
2743;111691;所有していない;65;"";2020-10-08 13:21:44
2748;111721;鍛えている;19;"";2020-10-08 20:15:54
2749;111721;鍛えてない;25;"";2020-10-08 20:15:54
2754;111723;相手に尽くす;66;"";2020-10-08 21:09:48
2755;111723;相手に尽くされる;171;"";2020-10-08 21:09:48
2756;111725;見抜けない;5;"";2020-10-08 21:15:56
2757;111725;見抜けていてそこを含めて可愛いと思う;6;"";2020-10-08 21:15:56
2758;111725;見抜けているしそういう女性は無理;6;"";2020-10-08 21:15:56
2759;111732;預金;31;"";2020-10-09 07:14:33
2760;111732;主人への投資;8;"";2020-10-09 07:14:33
2778;111763;メルカリで売っている;10;"";2020-10-09 15:19:11
2779;111763;中古ショップで売る;3;"";2020-10-09 15:19:11
2780;111763;誰かにあげる;8;"";2020-10-09 15:19:11
2781;111763;処分する;11;"";2020-10-09 15:19:11
2782;111765;やってる;27;"";2020-10-09 15:19:54
2783;111765;やってない;5;"";2020-10-09 15:19:54
2785;111768;メイクしている;12;"";2020-10-09 15:21:38
2786;111768;メイクしない;34;"";2020-10-09 15:21:38
2787;111778;1万円未満;3;"";2020-10-09 16:29:01
2788;111778;1万円以上;2;"";2020-10-09 16:29:01
2789;111778;2万円以上;1;"";2020-10-09 16:29:01
2790;111778;3万円以上;2;"";2020-10-09 16:29:01
2791;111778;4万円以上;"0";"";2020-10-09 16:29:01
2792;111778;5万円以上;1;"";2020-10-09 16:29:01
2793;111778;7万円以上;"0";"";2020-10-09 16:29:01
2794;111778;10万円以上;"0";"";2020-10-09 16:29:01
2795;111778;15万円以上;"0";"";2020-10-09 16:29:01
2796;111778;20万円以上;1;"";2020-10-09 16:29:01
2797;111784;恋愛対象になる;9;"";2020-10-09 17:03:57
2798;111784;恋愛対象にならない;26;"";2020-10-09 17:03:57
2799;111786;恋愛対象になる;8;"";2020-10-09 17:04:39
2800;111786;恋愛対象にならない;7;"";2020-10-09 17:04:39
2815;111806;FMラジオ;46;"";2020-10-09 18:18:24
2816;111806;AMラジオ;11;"";2020-10-09 18:18:24
2828;111825;1品;9;"";2020-10-10 10:10:59
2829;111825;2品;9;"";2020-10-10 10:10:59
2830;111825;3品;14;"";2020-10-10 10:10:59
2831;111827;やってるよ！;5;"";2020-10-10 14:15:43
2832;111827;前はやってたけど飽きた…;1;"";2020-10-10 14:15:43
2833;111827;やりたいけどSwitchが手に入らない;5;"";2020-10-10 14:15:43
2834;111827;興味なし;9;"";2020-10-10 14:15:43
2835;111833;顔;108;"";2020-10-10 20:24:28
2836;111833;服装;62;"";2020-10-10 20:24:28
