id;post_id;category_id;is_primary;created_at
36499;277459;16;"0";2025-11-10 08:44:08
36500;278464;16;"0";2025-11-10 08:44:08
36501;278926;16;"0";2025-11-10 08:44:08
36502;279302;16;"0";2025-11-10 08:44:08
36503;279321;16;"0";2025-11-10 08:44:08
36504;279580;16;"0";2025-11-10 08:44:08
36505;279684;16;"0";2025-11-10 08:44:08
36506;279864;16;"0";2025-11-10 08:44:08
36507;279962;16;"0";2025-11-10 08:44:08
36508;280593;16;"0";2025-11-10 08:44:08
36509;281341;16;"0";2025-11-10 08:44:08
36510;282525;16;"0";2025-11-10 08:44:08
36511;283108;16;"0";2025-11-10 08:44:08
36512;283171;16;"0";2025-11-10 08:44:08
36513;283181;16;"0";2025-11-10 08:44:08
36514;283577;16;"0";2025-11-10 08:44:08
36515;283998;16;"0";2025-11-10 08:44:08
36516;285293;16;"0";2025-11-10 08:44:08
36517;286292;16;"0";2025-11-10 08:44:08
36518;291730;16;"0";2025-11-10 08:44:08
36519;291977;16;"0";2025-11-10 08:44:08
36520;292748;16;"0";2025-11-10 08:44:08
36521;294114;16;"0";2025-11-10 08:44:08
36522;296841;16;"0";2025-11-10 08:44:08
36523;298218;16;"0";2025-11-10 08:44:08
36524;299279;16;"0";2025-11-10 08:44:08
36525;300582;16;"0";2025-11-10 08:44:08
36526;301526;16;"0";2025-11-10 08:44:08
36527;302189;16;"0";2025-11-10 08:44:08
36528;302909;16;"0";2025-11-10 08:44:08
36529;303580;16;"0";2025-11-10 08:44:08
36530;303588;16;"0";2025-11-10 08:44:08
36531;303664;16;"0";2025-11-10 08:44:08
36532;304100;16;"0";2025-11-10 08:44:08
36533;304932;16;"0";2025-11-10 08:44:08
36534;305722;16;"0";2025-11-10 08:44:08
36535;306870;16;"0";2025-11-10 08:44:08
36536;306988;16;"0";2025-11-10 08:44:08
36537;307173;16;"0";2025-11-10 08:44:08
36538;307244;16;"0";2025-11-10 08:44:08
36539;308000;16;"0";2025-11-10 08:44:08
36540;308287;16;"0";2025-11-10 08:44:08
36541;308539;16;"0";2025-11-10 08:44:08
36542;309783;16;"0";2025-11-10 08:44:08
36543;310138;16;"0";2025-11-10 08:44:08
36544;310437;16;"0";2025-11-10 08:44:08
36545;310645;16;"0";2025-11-10 08:44:08
36546;310886;16;"0";2025-11-10 08:44:08
36547;310980;16;"0";2025-11-10 08:44:08
36548;311296;16;"0";2025-11-10 08:44:08
36549;311950;16;"0";2025-11-10 08:44:08
36550;312901;16;"0";2025-11-10 08:44:08
36551;313329;16;"0";2025-11-10 08:44:08
36552;314065;16;"0";2025-11-10 08:44:08
36553;314456;16;"0";2025-11-10 08:44:08
36554;315227;16;"0";2025-11-10 08:44:08
36555;315983;16;"0";2025-11-10 08:44:08
36556;316860;16;"0";2025-11-10 08:44:08
36557;316943;16;"0";2025-11-10 08:44:08
36558;317270;16;"0";2025-11-10 08:44:08
36559;317437;16;"0";2025-11-10 08:44:08
36560;317926;16;"0";2025-11-10 08:44:08
36561;319938;16;"0";2025-11-10 08:44:08
36562;320162;16;"0";2025-11-10 08:44:08
36563;320501;16;"0";2025-11-10 08:44:08
36564;321347;16;"0";2025-11-10 08:44:08
36565;321969;16;"0";2025-11-10 08:44:08
36566;322976;16;"0";2025-11-10 08:44:08
36567;324464;16;"0";2025-11-10 08:44:08
36568;331235;16;"0";2025-11-10 08:44:08
36569;331969;16;"0";2025-11-10 08:44:08
36570;332098;16;"0";2025-11-10 08:44:08
36571;332545;16;"0";2025-11-10 08:44:08
36572;332631;16;"0";2025-11-10 08:44:08
36573;334529;16;"0";2025-11-10 08:44:08
36574;335219;16;"0";2025-11-10 08:44:08
36575;336094;16;"0";2025-11-10 08:44:08
36576;337089;16;"0";2025-11-10 08:44:08
36577;337201;16;"0";2025-11-10 08:44:08
36578;337524;16;"0";2025-11-10 08:44:08
36579;337902;16;"0";2025-11-10 08:44:08
36580;337910;16;"0";2025-11-10 08:44:08
36581;338002;16;"0";2025-11-10 08:44:08
36582;339623;16;"0";2025-11-10 08:44:08
36583;339738;16;"0";2025-11-10 08:44:08
36584;340003;16;"0";2025-11-10 08:44:08
36585;340007;16;"0";2025-11-10 08:44:08
36586;341291;16;"0";2025-11-10 08:44:08
36587;341435;16;"0";2025-11-10 08:44:08
36588;342597;16;"0";2025-11-10 08:44:08
36589;343215;16;"0";2025-11-10 08:44:08
36590;344059;16;"0";2025-11-10 08:44:08
36591;344089;16;"0";2025-11-10 08:44:08
36592;344331;16;"0";2025-11-10 08:44:08
36593;344347;16;"0";2025-11-10 08:44:08
36594;344569;16;"0";2025-11-10 08:44:08
36595;344772;16;"0";2025-11-10 08:44:08
36596;344776;16;"0";2025-11-10 08:44:08
36597;344789;16;"0";2025-11-10 08:44:08
36598;344928;16;"0";2025-11-10 08:44:08
36599;345016;16;"0";2025-11-10 08:44:08
36600;346050;16;"0";2025-11-10 08:44:08
36601;346092;16;"0";2025-11-10 08:44:08
36602;346152;16;"0";2025-11-10 08:44:08
36603;346214;16;"0";2025-11-10 08:44:08
36604;346221;16;"0";2025-11-10 08:44:08
36605;347313;16;"0";2025-11-10 08:44:08
36606;347498;16;"0";2025-11-10 08:44:08
36607;347863;16;"0";2025-11-10 08:44:08
36608;348065;16;"0";2025-11-10 08:44:08
36609;348085;16;"0";2025-11-10 08:44:08
36610;348435;16;"0";2025-11-10 08:44:08
36611;348580;16;"0";2025-11-10 08:44:08
36612;348671;16;"0";2025-11-10 08:44:08
36613;348912;16;"0";2025-11-10 08:44:08
36614;349072;16;"0";2025-11-10 08:44:08
36615;349078;16;"0";2025-11-10 08:44:08
36616;349498;16;"0";2025-11-10 08:44:08
36617;349844;16;"0";2025-11-10 08:44:08
36618;350065;16;"0";2025-11-10 08:44:08
36619;351047;16;"0";2025-11-10 08:44:08
36620;351877;16;"0";2025-11-10 08:44:08
36621;351895;16;"0";2025-11-10 08:44:08
36622;352600;16;"0";2025-11-10 08:44:08
36623;353080;16;"0";2025-11-10 08:44:08
36624;353515;16;"0";2025-11-10 08:44:08
36625;353521;16;"0";2025-11-10 08:44:08
36626;353535;16;"0";2025-11-10 08:44:08
36627;353953;16;"0";2025-11-10 08:44:08
36628;354053;16;"0";2025-11-10 08:44:08
36629;354162;16;"0";2025-11-10 08:44:08
36630;354202;16;"0";2025-11-10 08:44:08
36631;354423;16;"0";2025-11-10 08:44:08
36632;354454;16;"0";2025-11-10 08:44:08
36633;354610;16;"0";2025-11-10 08:44:08
36634;354622;16;"0";2025-11-10 08:44:08
36635;354647;16;"0";2025-11-10 08:44:08
36636;354808;16;"0";2025-11-10 08:44:08
36637;355084;16;"0";2025-11-10 08:44:08
36638;355662;16;"0";2025-11-10 08:44:08
36639;355665;16;"0";2025-11-10 08:44:08
36640;355668;16;"0";2025-11-10 08:44:08
36641;355684;16;"0";2025-11-10 08:44:08
36642;355687;16;"0";2025-11-10 08:44:08
36643;355690;16;"0";2025-11-10 08:44:08
36644;356034;16;"0";2025-11-10 08:44:08
36645;356415;16;"0";2025-11-10 08:44:08
36646;356512;16;"0";2025-11-10 08:44:08
36647;356727;16;"0";2025-11-10 08:44:08
36648;356741;16;"0";2025-11-10 08:44:08
36649;356747;16;"0";2025-11-10 08:44:08
36650;356871;16;"0";2025-11-10 08:44:08
36651;356936;16;"0";2025-11-10 08:44:08
36652;356993;16;"0";2025-11-10 08:44:08
36653;357020;16;"0";2025-11-10 08:44:08
36654;357140;16;"0";2025-11-10 08:44:08
36655;357303;16;"0";2025-11-10 08:44:08
36656;357371;16;"0";2025-11-10 08:44:08
36657;357521;16;"0";2025-11-10 08:44:08
36658;357546;16;"0";2025-11-10 08:44:08
36659;357632;16;"0";2025-11-10 08:44:08
36660;357715;16;"0";2025-11-10 08:44:08
36661;357804;16;"0";2025-11-10 08:44:08
36662;357813;16;"0";2025-11-10 08:44:08
36663;358171;16;"0";2025-11-10 08:44:08
36664;358390;16;"0";2025-11-10 08:44:08
36665;358772;16;"0";2025-11-10 08:44:08
36666;358839;16;"0";2025-11-10 08:44:08
36667;358861;16;"0";2025-11-10 08:44:08
36668;358864;16;"0";2025-11-10 08:44:08
36669;358917;16;"0";2025-11-10 08:44:08
36670;359044;16;"0";2025-11-10 08:44:08
36671;359118;16;"0";2025-11-10 08:44:08
36672;359376;16;"0";2025-11-10 08:44:08
36673;359614;16;"0";2025-11-10 08:44:08
36674;359909;16;"0";2025-11-10 08:44:08
36675;359917;16;"0";2025-11-10 08:44:08
36676;359991;16;"0";2025-11-10 08:44:08
36677;359994;16;"0";2025-11-10 08:44:08
36678;360027;16;"0";2025-11-10 08:44:08
36679;360066;16;"0";2025-11-10 08:44:08
36680;360091;16;"0";2025-11-10 08:44:08
36681;360363;16;"0";2025-11-10 08:44:08
36682;360462;16;"0";2025-11-10 08:44:08
36683;360702;16;"0";2025-11-10 08:44:08
36684;360876;16;"0";2025-11-10 08:44:08
36685;360883;16;"0";2025-11-10 08:44:08
36686;360971;16;"0";2025-11-10 08:44:08
36687;361159;16;"0";2025-11-10 08:44:08
36688;361173;16;"0";2025-11-10 08:44:08
36689;361609;16;"0";2025-11-10 08:44:08
36690;361660;16;"0";2025-11-10 08:44:08
36691;361704;16;"0";2025-11-10 08:44:08
36692;361710;16;"0";2025-11-10 08:44:08
36693;361878;16;"0";2025-11-10 08:44:08
36694;361985;16;"0";2025-11-10 08:44:08
36695;362039;16;"0";2025-11-10 08:44:08
36696;362365;16;"0";2025-11-10 08:44:08
36697;362414;16;"0";2025-11-10 08:44:08
36698;362908;16;"0";2025-11-10 08:44:08
36699;362919;16;"0";2025-11-10 08:44:08
36700;363414;16;"0";2025-11-10 08:44:08
36701;363418;16;"0";2025-11-10 08:44:08
36702;363425;16;"0";2025-11-10 08:44:08
36703;363434;16;"0";2025-11-10 08:44:08
36704;363453;16;"0";2025-11-10 08:44:08
36705;363461;16;"0";2025-11-10 08:44:08
36706;363466;16;"0";2025-11-10 08:44:08
36707;363471;16;"0";2025-11-10 08:44:08
36708;363474;16;"0";2025-11-10 08:44:08
36709;363573;16;"0";2025-11-10 08:44:08
36710;363576;16;"0";2025-11-10 08:44:08
36711;363591;16;"0";2025-11-10 08:44:08
36712;363825;16;"0";2025-11-10 08:44:08
36713;363828;16;"0";2025-11-10 08:44:08
36714;363859;16;"0";2025-11-10 08:44:08
36715;363903;16;"0";2025-11-10 08:44:08
36716;363910;16;"0";2025-11-10 08:44:08
36717;364257;16;"0";2025-11-10 08:44:08
36718;364352;16;"0";2025-11-10 08:44:08
36719;364590;16;"0";2025-11-10 08:44:08
36720;364776;16;"0";2025-11-10 08:44:08
36721;364807;16;"0";2025-11-10 08:44:08
36722;364984;16;"0";2025-11-10 08:44:08
36723;365967;16;"0";2025-11-10 08:44:08
36724;366040;16;"0";2025-11-10 08:44:08
36725;366851;16;"0";2025-11-10 08:44:08
36726;366865;16;"0";2025-11-10 08:44:08
36727;366950;16;"0";2025-11-10 08:44:08
36728;366977;16;"0";2025-11-10 08:44:08
36729;366991;16;"0";2025-11-10 08:44:08
36730;366996;16;"0";2025-11-10 08:44:08
36731;367158;16;"0";2025-11-10 08:44:08
36732;367322;16;"0";2025-11-10 08:44:08
36733;367329;16;"0";2025-11-10 08:44:08
36734;367338;16;"0";2025-11-10 08:44:08
36735;367383;16;"0";2025-11-10 08:44:08
36736;367395;16;"0";2025-11-10 08:44:08
36737;367473;16;"0";2025-11-10 08:44:08
36738;368133;16;"0";2025-11-10 08:44:08
36739;368139;16;"0";2025-11-10 08:44:08
36740;368262;16;"0";2025-11-10 08:44:08
36741;368309;16;"0";2025-11-10 08:44:08
36742;368340;16;"0";2025-11-10 08:44:08
36743;368683;16;"0";2025-11-10 08:44:08
36744;368713;16;"0";2025-11-10 08:44:08
36745;368717;16;"0";2025-11-10 08:44:08
36746;368728;16;"0";2025-11-10 08:44:08
36747;369182;16;"0";2025-11-10 08:44:08
36748;369195;16;"0";2025-11-10 08:44:08
36749;369340;16;"0";2025-11-10 08:44:08
36750;369378;16;"0";2025-11-10 08:44:08
36751;369402;16;"0";2025-11-10 08:44:08
36752;369408;16;"0";2025-11-10 08:44:08
36753;369414;16;"0";2025-11-10 08:44:08
36754;369420;16;"0";2025-11-10 08:44:08
36755;369423;16;"0";2025-11-10 08:44:08
36756;369459;16;"0";2025-11-10 08:44:08
36757;369577;16;"0";2025-11-10 08:44:08
36758;369716;16;"0";2025-11-10 08:44:08
36759;370554;16;"0";2025-11-10 08:44:08
36760;370915;16;"0";2025-11-10 08:44:08
36761;370930;16;"0";2025-11-10 08:44:08
36762;370946;16;"0";2025-11-10 08:44:08
36763;371080;16;"0";2025-11-10 08:44:08
36764;371115;16;"0";2025-11-10 08:44:08
36765;371182;16;"0";2025-11-10 08:44:08
36766;371188;16;"0";2025-11-10 08:44:08
36767;371222;16;"0";2025-11-10 08:44:08
36768;371225;16;"0";2025-11-10 08:44:08
36769;371261;16;"0";2025-11-10 08:44:08
36770;371283;16;"0";2025-11-10 08:44:08
36771;371447;16;"0";2025-11-10 08:44:08
36772;371458;16;"0";2025-11-10 08:44:08
36773;371505;16;"0";2025-11-10 08:44:08
36774;371655;16;"0";2025-11-10 08:44:08
36775;371918;16;"0";2025-11-10 08:44:08
36776;372031;16;"0";2025-11-10 08:44:08
36777;372500;16;"0";2025-11-10 08:44:08
36778;372735;16;"0";2025-11-10 08:44:08
36779;372746;16;"0";2025-11-10 08:44:08
36780;372762;16;"0";2025-11-10 08:44:08
36781;372775;16;"0";2025-11-10 08:44:08
36782;372781;16;"0";2025-11-10 08:44:08
36783;372807;16;"0";2025-11-10 08:44:08
36784;372838;16;"0";2025-11-10 08:44:08
36785;372865;16;"0";2025-11-10 08:44:08
36786;372876;16;"0";2025-11-10 08:44:08
36787;372912;16;"0";2025-11-10 08:44:08
36788;373126;16;"0";2025-11-10 08:44:08
36789;373134;16;"0";2025-11-10 08:44:08
36790;373138;16;"0";2025-11-10 08:44:08
36791;373143;16;"0";2025-11-10 08:44:08
36792;373149;16;"0";2025-11-10 08:44:08
36793;373159;16;"0";2025-11-10 08:44:08
36794;373169;16;"0";2025-11-10 08:44:08
36795;373361;16;"0";2025-11-10 08:44:08
36796;373496;16;"0";2025-11-10 08:44:08
36797;373545;16;"0";2025-11-10 08:44:08
36798;373641;16;"0";2025-11-10 08:44:08
36799;373645;16;"0";2025-11-10 08:44:08
36800;373650;16;"0";2025-11-10 08:44:08
36801;373655;16;"0";2025-11-10 08:44:08
36802;373716;16;"0";2025-11-10 08:44:08
36803;374025;16;"0";2025-11-10 08:44:08
36804;374068;16;"0";2025-11-10 08:44:08
36805;374162;16;"0";2025-11-10 08:44:08
36806;374229;16;"0";2025-11-10 08:44:08
36807;374241;16;"0";2025-11-10 08:44:08
36808;374362;16;"0";2025-11-10 08:44:08
36809;374737;16;"0";2025-11-10 08:44:08
36810;374909;16;"0";2025-11-10 08:44:08
36811;374998;16;"0";2025-11-10 08:44:08
36812;375001;16;"0";2025-11-10 08:44:08
36813;375011;16;"0";2025-11-10 08:44:08
36814;375083;16;"0";2025-11-10 08:44:08
36815;375380;16;"0";2025-11-10 08:44:08
36816;375413;16;"0";2025-11-10 08:44:08
36817;375424;16;"0";2025-11-10 08:44:08
36818;375433;16;"0";2025-11-10 08:44:08
36819;375437;16;"0";2025-11-10 08:44:08
36820;375513;16;"0";2025-11-10 08:44:08
36821;375526;16;"0";2025-11-10 08:44:08
36822;376218;16;"0";2025-11-10 08:44:08
36823;376392;16;"0";2025-11-10 08:44:08
36824;377391;16;"0";2025-11-10 08:44:08
36825;377395;16;"0";2025-11-10 08:44:08
36826;377401;16;"0";2025-11-10 08:44:08
36827;377482;16;"0";2025-11-10 08:44:08
36828;377511;16;"0";2025-11-10 08:44:08
36829;377567;16;"0";2025-11-10 08:44:08
36830;377681;16;"0";2025-11-10 08:44:08
36831;377708;16;"0";2025-11-10 08:44:08
36832;378789;16;"0";2025-11-10 08:44:08
36833;378794;16;"0";2025-11-10 08:44:08
36834;378808;16;"0";2025-11-10 08:44:08
36835;378814;16;"0";2025-11-10 08:44:08
36836;378998;16;"0";2025-11-10 08:44:08
36837;379042;16;"0";2025-11-10 08:44:08
36838;379051;16;"0";2025-11-10 08:44:08
36839;379055;16;"0";2025-11-10 08:44:08
36840;379058;16;"0";2025-11-10 08:44:08
36841;379112;16;"0";2025-11-10 08:44:08
36842;379171;16;"0";2025-11-10 08:44:08
36843;379516;16;"0";2025-11-10 08:44:08
36844;379661;16;"0";2025-11-10 08:44:08
36845;379713;16;"0";2025-11-10 08:44:08
36846;379910;16;"0";2025-11-10 08:44:08
36847;380096;16;"0";2025-11-10 08:44:08
36848;380141;16;"0";2025-11-10 08:44:08
36849;380190;16;"0";2025-11-10 08:44:08
36850;380193;16;"0";2025-11-10 08:44:08
36851;380202;16;"0";2025-11-10 08:44:08
36852;380279;16;"0";2025-11-10 08:44:08
36853;380310;16;"0";2025-11-10 08:44:08
36854;380315;16;"0";2025-11-10 08:44:08
36855;380319;16;"0";2025-11-10 08:44:08
36856;380697;16;"0";2025-11-10 08:44:08
36857;380704;16;"0";2025-11-10 08:44:08
36858;380761;16;"0";2025-11-10 08:44:08
36859;380784;16;"0";2025-11-10 08:44:08
36860;380790;16;"0";2025-11-10 08:44:08
36861;380793;16;"0";2025-11-10 08:44:08
36862;380796;16;"0";2025-11-10 08:44:08
36863;380872;16;"0";2025-11-10 08:44:08
36864;380894;16;"0";2025-11-10 08:44:08
36865;381065;16;"0";2025-11-10 08:44:08
36866;381533;16;"0";2025-11-10 08:44:08
36867;381537;16;"0";2025-11-10 08:44:08
36868;381561;16;"0";2025-11-10 08:44:08
36869;381564;16;"0";2025-11-10 08:44:08
36870;381567;16;"0";2025-11-10 08:44:08
36871;381578;16;"0";2025-11-10 08:44:08
36872;381684;16;"0";2025-11-10 08:44:08
36873;381688;16;"0";2025-11-10 08:44:08
36874;381762;16;"0";2025-11-10 08:44:08
36875;381768;16;"0";2025-11-10 08:44:08
36876;381771;16;"0";2025-11-10 08:44:08
36877;381774;16;"0";2025-11-10 08:44:08
36878;381869;16;"0";2025-11-10 08:44:08
36879;381951;16;"0";2025-11-10 08:44:08
36880;382054;16;"0";2025-11-10 08:44:08
36881;382109;16;"0";2025-11-10 08:44:08
36882;382499;16;"0";2025-11-10 08:44:08
36883;382592;16;"0";2025-11-10 08:44:08
36884;382601;16;"0";2025-11-10 08:44:08
36885;382655;16;"0";2025-11-10 08:44:08
36886;382729;16;"0";2025-11-10 08:44:08
36887;382962;16;"0";2025-11-10 08:44:08
36888;382986;16;"0";2025-11-10 08:44:08
36889;383135;16;"0";2025-11-10 08:44:08
36890;383263;16;"0";2025-11-10 08:44:08
36891;383308;16;"0";2025-11-10 08:44:08
36892;383729;16;"0";2025-11-10 08:44:08
36893;383807;16;"0";2025-11-10 08:44:08
36894;383812;16;"0";2025-11-10 08:44:08
36895;383832;16;"0";2025-11-10 08:44:08
36896;383858;16;"0";2025-11-10 08:44:08
36897;384292;16;"0";2025-11-10 08:44:08
36898;384495;16;"0";2025-11-10 08:44:08
36899;384709;16;"0";2025-11-10 08:44:08
36900;385151;16;"0";2025-11-10 08:44:08
36901;385169;16;"0";2025-11-10 08:44:08
36902;385172;16;"0";2025-11-10 08:44:08
36903;385323;16;"0";2025-11-10 08:44:08
36904;385486;16;"0";2025-11-10 08:44:08
36905;385615;16;"0";2025-11-10 08:44:08
36906;385734;16;"0";2025-11-10 08:44:08
36907;385751;16;"0";2025-11-10 08:44:08
36908;385866;16;"0";2025-11-10 08:44:08
36909;386018;16;"0";2025-11-10 08:44:08
36910;386023;16;"0";2025-11-10 08:44:08
36911;386090;16;"0";2025-11-10 08:44:08
36912;386514;16;"0";2025-11-10 08:44:08
36913;386530;16;"0";2025-11-10 08:44:08
36914;386549;16;"0";2025-11-10 08:44:08
36915;386560;16;"0";2025-11-10 08:44:08
36916;386688;16;"0";2025-11-10 08:44:08
36917;386707;16;"0";2025-11-10 08:44:08
36918;386732;16;"0";2025-11-10 08:44:08
36919;386768;16;"0";2025-11-10 08:44:08
36920;386847;16;"0";2025-11-10 08:44:08
36921;387093;16;"0";2025-11-10 08:44:08
36922;387357;16;"0";2025-11-10 08:44:08
36923;387416;16;"0";2025-11-10 08:44:08
36924;387438;16;"0";2025-11-10 08:44:08
36925;387447;16;"0";2025-11-10 08:44:08
36926;388279;16;"0";2025-11-10 08:44:08
36927;388287;16;"0";2025-11-10 08:44:08
36928;388379;16;"0";2025-11-10 08:44:08
36929;388398;16;"0";2025-11-10 08:44:08
36930;388405;16;"0";2025-11-10 08:44:08
36931;388417;16;"0";2025-11-10 08:44:08
36932;388453;16;"0";2025-11-10 08:44:08
36933;388563;16;"0";2025-11-10 08:44:08
36934;388599;16;"0";2025-11-10 08:44:08
36935;388700;16;"0";2025-11-10 08:44:08
36936;388711;16;"0";2025-11-10 08:44:08
36937;388936;16;"0";2025-11-10 08:44:08
36938;388994;16;"0";2025-11-10 08:44:08
36939;388997;16;"0";2025-11-10 08:44:08
36940;389000;16;"0";2025-11-10 08:44:08
36941;389017;16;"0";2025-11-10 08:44:08
36942;389134;16;"0";2025-11-10 08:44:08
36943;389261;16;"0";2025-11-10 08:44:08
36944;389343;16;"0";2025-11-10 08:44:08
36945;389367;16;"0";2025-11-10 08:44:08
36946;389395;16;"0";2025-11-10 08:44:08
36947;389402;16;"0";2025-11-10 08:44:08
36948;389471;16;"0";2025-11-10 08:44:08
36949;389529;16;"0";2025-11-10 08:44:08
36950;389937;16;"0";2025-11-10 08:44:08
36951;389945;16;"0";2025-11-10 08:44:08
36952;389973;16;"0";2025-11-10 08:44:08
36953;389977;16;"0";2025-11-10 08:44:08
36954;389984;16;"0";2025-11-10 08:44:08
36955;390012;16;"0";2025-11-10 08:44:08
36956;390032;16;"0";2025-11-10 08:44:08
36957;390200;16;"0";2025-11-10 08:44:08
36958;390221;16;"0";2025-11-10 08:44:08
36959;390467;16;"0";2025-11-10 08:44:08
36960;390552;16;"0";2025-11-10 08:44:08
36961;390562;16;"0";2025-11-10 08:44:08
36962;390566;16;"0";2025-11-10 08:44:08
36963;390570;16;"0";2025-11-10 08:44:08
36964;390578;16;"0";2025-11-10 08:44:08
36965;390625;16;"0";2025-11-10 08:44:08
36966;391125;16;"0";2025-11-10 08:44:08
36967;391185;16;"0";2025-11-10 08:44:08
36968;391226;16;"0";2025-11-10 08:44:08
36969;391328;16;"0";2025-11-10 08:44:08
36970;391627;16;"0";2025-11-10 08:44:08
36971;391678;16;"0";2025-11-10 08:44:08
36972;391689;16;"0";2025-11-10 08:44:08
36973;391702;16;"0";2025-11-10 08:44:08
36974;391729;16;"0";2025-11-10 08:44:08
36975;391812;16;"0";2025-11-10 08:44:08
36976;391840;16;"0";2025-11-10 08:44:08
36977;391898;16;"0";2025-11-10 08:44:08
36978;391905;16;"0";2025-11-10 08:44:08
36979;391923;16;"0";2025-11-10 08:44:08
36980;391933;16;"0";2025-11-10 08:44:08
36981;391978;16;"0";2025-11-10 08:44:08
36982;391989;16;"0";2025-11-10 08:44:08
36983;391993;16;"0";2025-11-10 08:44:08
36984;392032;16;"0";2025-11-10 08:44:08
36985;392049;16;"0";2025-11-10 08:44:08
36986;392092;16;"0";2025-11-10 08:44:08
36987;392391;16;"0";2025-11-10 08:44:08
36988;392632;16;"0";2025-11-10 08:44:08
36989;392642;16;"0";2025-11-10 08:44:08
36990;392656;16;"0";2025-11-10 08:44:08
36991;392677;16;"0";2025-11-10 08:44:08
36992;392700;16;"0";2025-11-10 08:44:08
36993;392707;16;"0";2025-11-10 08:44:08
36994;392859;16;"0";2025-11-10 08:44:08
36995;392918;16;"0";2025-11-10 08:44:08
36996;393080;16;"0";2025-11-10 08:44:08
36997;393086;16;"0";2025-11-10 08:44:08
36998;393105;16;"0";2025-11-10 08:44:08
36999;393305;16;"0";2025-11-10 08:44:08
37000;393755;16;"0";2025-11-10 08:44:08
37001;393765;16;"0";2025-11-10 08:44:08
37002;393775;16;"0";2025-11-10 08:44:08
37003;393883;16;"0";2025-11-10 08:44:08
37004;393918;16;"0";2025-11-10 08:44:08
37005;394013;16;"0";2025-11-10 08:44:08
37006;394025;16;"0";2025-11-10 08:44:08
37007;394043;16;"0";2025-11-10 08:44:08
37008;394051;16;"0";2025-11-10 08:44:08
37009;394170;16;"0";2025-11-10 08:44:08
37010;394778;16;"0";2025-11-10 08:44:08
37011;395247;16;"0";2025-11-10 08:44:08
37012;395720;16;"0";2025-11-10 08:44:08
37013;395829;16;"0";2025-11-10 08:44:08
37014;396471;16;"0";2025-11-10 08:44:08
37015;396505;16;"0";2025-11-10 08:44:08
37016;396519;16;"0";2025-11-10 08:44:08
37017;396527;16;"0";2025-11-10 08:44:08
37018;396534;16;"0";2025-11-10 08:44:08
37019;396537;16;"0";2025-11-10 08:44:08
37020;396552;16;"0";2025-11-10 08:44:08
37021;396557;16;"0";2025-11-10 08:44:08
37022;396564;16;"0";2025-11-10 08:44:08
37023;396572;16;"0";2025-11-10 08:44:08
37024;396584;16;"0";2025-11-10 08:44:08
37025;396639;16;"0";2025-11-10 08:44:08
37026;396684;16;"0";2025-11-10 08:44:08
37027;396734;16;"0";2025-11-10 08:44:08
37028;397710;16;"0";2025-11-10 08:44:08
37029;397787;16;"0";2025-11-10 08:44:08
37030;398077;16;"0";2025-11-10 08:44:08
37031;398082;16;"0";2025-11-10 08:44:08
37032;398085;16;"0";2025-11-10 08:44:08
37033;398088;16;"0";2025-11-10 08:44:08
37034;398091;16;"0";2025-11-10 08:44:08
37035;398095;16;"0";2025-11-10 08:44:08
37036;398102;16;"0";2025-11-10 08:44:08
37037;398105;16;"0";2025-11-10 08:44:08
37038;398108;16;"0";2025-11-10 08:44:08
37039;398111;16;"0";2025-11-10 08:44:08
37040;398117;16;"0";2025-11-10 08:44:08
37041;398124;16;"0";2025-11-10 08:44:08
37042;398128;16;"0";2025-11-10 08:44:08
37043;398131;16;"0";2025-11-10 08:44:08
37044;398138;16;"0";2025-11-10 08:44:08
37045;398288;16;"0";2025-11-10 08:44:08
37046;398302;16;"0";2025-11-10 08:44:08
37047;398648;16;"0";2025-11-10 08:44:08
37048;398663;16;"0";2025-11-10 08:44:08
37049;398666;16;"0";2025-11-10 08:44:08
37050;398670;16;"0";2025-11-10 08:44:08
37051;398674;16;"0";2025-11-10 08:44:08
37052;398678;16;"0";2025-11-10 08:44:08
37053;398684;16;"0";2025-11-10 08:44:08
37054;398687;16;"0";2025-11-10 08:44:08
37055;398691;16;"0";2025-11-10 08:44:08
37056;398694;16;"0";2025-11-10 08:44:08
37057;398731;16;"0";2025-11-10 08:44:08
37058;398743;16;"0";2025-11-10 08:44:08
37059;398751;16;"0";2025-11-10 08:44:08
37060;398778;16;"0";2025-11-10 08:44:08
37061;398798;16;"0";2025-11-10 08:44:08
37062;398809;16;"0";2025-11-10 08:44:08
37063;398815;16;"0";2025-11-10 08:44:08
37064;398822;16;"0";2025-11-10 08:44:08
37065;398854;16;"0";2025-11-10 08:44:08
37066;398885;16;"0";2025-11-10 08:44:08
37067;398904;16;"0";2025-11-10 08:44:08
37068;399287;16;"0";2025-11-10 08:44:08
37069;399309;16;"0";2025-11-10 08:44:08
37070;399348;16;"0";2025-11-10 08:44:08
37071;399359;16;"0";2025-11-10 08:44:08
37072;399365;16;"0";2025-11-10 08:44:08
37073;399369;16;"0";2025-11-10 08:44:08
37074;399372;16;"0";2025-11-10 08:44:08
37075;399869;16;"0";2025-11-10 08:44:08
37076;399874;16;"0";2025-11-10 08:44:08
37077;399881;16;"0";2025-11-10 08:44:08
37078;399889;16;"0";2025-11-10 08:44:08
37079;399899;16;"0";2025-11-10 08:44:08
37080;400061;16;"0";2025-11-10 08:44:08
