id;post_id;keyword_id;keyword_type;relevance_score;created_by;created_at
2874;421334;249;manual;"1.00";;2025-11-12 08:01:52
2875;119221;293;manual;"1.00";;2025-11-12 08:01:52
2876;544132;293;manual;"1.00";;2025-11-12 08:01:52
2877;110348;168;manual;"1.00";;2025-11-12 08:01:52
2878;110529;168;manual;"1.00";;2025-11-12 08:01:52
2879;114828;168;manual;"1.00";;2025-11-12 08:01:52
2880;119265;168;manual;"1.00";;2025-11-12 08:01:52
2881;119267;168;manual;"1.00";;2025-11-12 08:01:52
2882;119269;168;manual;"1.00";;2025-11-12 08:01:52
2883;119271;168;manual;"1.00";;2025-11-12 08:01:52
2884;120270;168;manual;"1.00";;2025-11-12 08:01:52
2885;244952;168;manual;"1.00";;2025-11-12 08:01:52
2886;262965;168;manual;"1.00";;2025-11-12 08:01:52
2887;104809;131;manual;"1.00";;2025-11-12 08:01:52
2888;105360;131;manual;"1.00";;2025-11-12 08:01:52
2889;107506;131;manual;"1.00";;2025-11-12 08:01:52
2890;111588;131;manual;"1.00";;2025-11-12 08:01:52
2891;112220;131;manual;"1.00";;2025-11-12 08:01:52
2892;112710;131;manual;"1.00";;2025-11-12 08:01:52
2893;119115;131;manual;"1.00";;2025-11-12 08:01:52
2894;119526;131;manual;"1.00";;2025-11-12 08:01:52
2895;171787;131;manual;"1.00";;2025-11-12 08:01:52
2896;201894;131;manual;"1.00";;2025-11-12 08:01:52
2897;234906;131;manual;"1.00";;2025-11-12 08:01:52
2898;371269;131;manual;"1.00";;2025-11-12 08:01:52
2899;379461;131;manual;"1.00";;2025-11-12 08:01:52
2900;421310;131;manual;"1.00";;2025-11-12 08:01:52
2901;488929;131;manual;"1.00";;2025-11-12 08:01:52
2902;490811;131;manual;"1.00";;2025-11-12 08:01:52
2903;112356;271;manual;"1.00";;2025-11-12 08:01:52
2904;119191;271;manual;"1.00";;2025-11-12 08:01:52
2905;347841;271;manual;"1.00";;2025-11-12 08:01:52
2906;111143;38;manual;"1.00";;2025-11-12 08:01:52
2907;112465;38;manual;"1.00";;2025-11-12 08:01:52
2908;113735;38;manual;"1.00";;2025-11-12 08:01:52
2909;120411;38;manual;"1.00";;2025-11-12 08:01:52
2911;160622;38;manual;"1.00";;2025-11-12 08:01:52
2912;185797;38;manual;"1.00";;2025-11-12 08:01:52
2913;192079;38;manual;"1.00";;2025-11-12 08:01:52
2914;207886;38;manual;"1.00";;2025-11-12 08:01:52
2915;209121;38;manual;"1.00";;2025-11-12 08:01:52
2916;209763;38;manual;"1.00";;2025-11-12 08:01:52
2917;211606;38;manual;"1.00";;2025-11-12 08:01:52
2918;215743;38;manual;"1.00";;2025-11-12 08:01:52
2919;219380;38;manual;"1.00";;2025-11-12 08:01:52
2920;219522;38;manual;"1.00";;2025-11-12 08:01:52
2921;221263;38;manual;"1.00";;2025-11-12 08:01:52
2922;223504;38;manual;"1.00";;2025-11-12 08:01:52
2923;223613;38;manual;"1.00";;2025-11-12 08:01:52
2924;231173;38;manual;"1.00";;2025-11-12 08:01:52
2925;236070;38;manual;"1.00";;2025-11-12 08:01:52
2926;245707;38;manual;"1.00";;2025-11-12 08:01:52
2927;255600;38;manual;"1.00";;2025-11-12 08:01:52
2928;278390;38;manual;"1.00";;2025-11-12 08:01:52
2929;291951;38;manual;"1.00";;2025-11-12 08:01:52
2930;299619;38;manual;"1.00";;2025-11-12 08:01:52
2931;308255;38;manual;"1.00";;2025-11-12 08:01:52
2932;339364;38;manual;"1.00";;2025-11-12 08:01:52
2933;343721;38;manual;"1.00";;2025-11-12 08:01:52
2934;354173;38;manual;"1.00";;2025-11-12 08:01:52
2935;373225;38;manual;"1.00";;2025-11-12 08:01:52
2936;373430;38;manual;"1.00";;2025-11-12 08:01:52
2937;379511;38;manual;"1.00";;2025-11-12 08:01:52
2938;382407;38;manual;"1.00";;2025-11-12 08:01:52
2939;385201;38;manual;"1.00";;2025-11-12 08:01:52
2940;387408;38;manual;"1.00";;2025-11-12 08:01:52
2941;394803;38;manual;"1.00";;2025-11-12 08:01:52
2942;398120;38;manual;"1.00";;2025-11-12 08:01:52
2943;400097;38;manual;"1.00";;2025-11-12 08:01:52
2944;409728;38;manual;"1.00";;2025-11-12 08:01:52
2945;417847;38;manual;"1.00";;2025-11-12 08:01:52
2946;420173;38;manual;"1.00";;2025-11-12 08:01:52
2947;420929;38;manual;"1.00";;2025-11-12 08:01:52
2948;421306;38;manual;"1.00";;2025-11-12 08:01:52
2949;422689;38;manual;"1.00";;2025-11-12 08:01:52
2950;422711;38;manual;"1.00";;2025-11-12 08:01:52
2951;427623;38;manual;"1.00";;2025-11-12 08:01:52
2952;427911;38;manual;"1.00";;2025-11-12 08:01:52
2953;433079;38;manual;"1.00";;2025-11-12 08:01:52
2954;438755;38;manual;"1.00";;2025-11-12 08:01:52
2955;452743;38;manual;"1.00";;2025-11-12 08:01:52
2956;452762;38;manual;"1.00";;2025-11-12 08:01:52
2957;464375;38;manual;"1.00";;2025-11-12 08:01:52
2958;473164;38;manual;"1.00";;2025-11-12 08:01:52
2959;487800;38;manual;"1.00";;2025-11-12 08:01:52
2960;492387;38;manual;"1.00";;2025-11-12 08:01:52
2961;492675;38;manual;"1.00";;2025-11-12 08:01:52
2962;498832;38;manual;"1.00";;2025-11-12 08:01:52
2963;499000;38;manual;"1.00";;2025-11-12 08:01:52
2964;503903;38;manual;"1.00";;2025-11-12 08:01:52
2965;510764;38;manual;"1.00";;2025-11-12 08:01:52
2966;514284;38;manual;"1.00";;2025-11-12 08:01:52
2967;517317;38;manual;"1.00";;2025-11-12 08:01:52
2968;528293;38;manual;"1.00";;2025-11-12 08:01:52
2969;529351;38;manual;"1.00";;2025-11-12 08:01:52
2970;540238;38;manual;"1.00";;2025-11-12 08:01:52
2971;546264;38;manual;"1.00";;2025-11-12 08:01:52
2972;546365;38;manual;"1.00";;2025-11-12 08:01:52
2973;549886;38;manual;"1.00";;2025-11-12 08:01:52
2974;550123;38;manual;"1.00";;2025-11-12 08:01:52
2975;551889;38;manual;"1.00";;2025-11-12 08:01:52
2976;552174;38;manual;"1.00";;2025-11-12 08:01:52
2977;553563;38;manual;"1.00";;2025-11-12 08:01:52
2978;107858;191;manual;"1.00";;2025-11-12 08:01:52
2979;107946;191;manual;"1.00";;2025-11-12 08:01:52
2980;197841;191;manual;"1.00";;2025-11-12 08:01:52
2981;262700;191;manual;"1.00";;2025-11-12 08:01:52
2982;406320;191;manual;"1.00";;2025-11-12 08:01:52
2983;547228;191;manual;"1.00";;2025-11-12 08:01:52
2984;548532;191;manual;"1.00";;2025-11-12 08:01:52
2986;124036;127;manual;"1.00";;2025-11-12 08:01:52
2987;162110;127;manual;"1.00";;2025-11-12 08:01:52
2988;192107;127;manual;"1.00";;2025-11-12 08:01:52
2989;197324;127;manual;"1.00";;2025-11-12 08:01:52
2990;201618;127;manual;"1.00";;2025-11-12 08:01:52
2991;202470;127;manual;"1.00";;2025-11-12 08:01:52
2992;211500;127;manual;"1.00";;2025-11-12 08:01:52
2993;235199;127;manual;"1.00";;2025-11-12 08:01:52
2994;252008;127;manual;"1.00";;2025-11-12 08:01:52
2995;339505;127;manual;"1.00";;2025-11-12 08:01:52
2996;483534;127;manual;"1.00";;2025-11-12 08:01:52
2997;485272;127;manual;"1.00";;2025-11-12 08:01:52
2998;506361;127;manual;"1.00";;2025-11-12 08:01:52
2999;507602;127;manual;"1.00";;2025-11-12 08:01:52
3001;546181;127;manual;"1.00";;2025-11-12 08:01:52
3002;548241;127;manual;"1.00";;2025-11-12 08:01:52
3003;123564;95;manual;"1.00";;2025-11-12 08:01:52
3004;162114;95;manual;"1.00";;2025-11-12 08:01:52
3005;192107;95;manual;"1.00";;2025-11-12 08:01:52
3006;195437;95;manual;"1.00";;2025-11-12 08:01:52
3007;223819;95;manual;"1.00";;2025-11-12 08:01:52
3008;242308;95;manual;"1.00";;2025-11-12 08:01:52
3009;248098;95;manual;"1.00";;2025-11-12 08:01:52
3010;277030;95;manual;"1.00";;2025-11-12 08:01:52
3011;337674;95;manual;"1.00";;2025-11-12 08:01:52
3012;352161;95;manual;"1.00";;2025-11-12 08:01:52
3013;356046;95;manual;"1.00";;2025-11-12 08:01:52
3014;361972;95;manual;"1.00";;2025-11-12 08:01:52
3015;387396;95;manual;"1.00";;2025-11-12 08:01:52
3016;469343;95;manual;"1.00";;2025-11-12 08:01:52
3017;470862;95;manual;"1.00";;2025-11-12 08:01:52
3019;516056;95;manual;"1.00";;2025-11-12 08:01:52
3020;518396;95;manual;"1.00";;2025-11-12 08:01:52
3021;519456;95;manual;"1.00";;2025-11-12 08:01:52
3022;522782;95;manual;"1.00";;2025-11-12 08:01:52
3023;528332;95;manual;"1.00";;2025-11-12 08:01:52
3024;542725;95;manual;"1.00";;2025-11-12 08:01:52
3025;544651;95;manual;"1.00";;2025-11-12 08:01:52
3026;549373;95;manual;"1.00";;2025-11-12 08:01:52
3027;551860;95;manual;"1.00";;2025-11-12 08:01:52
3028;82888;122;manual;"1.00";;2025-11-12 08:01:52
3029;105154;122;manual;"1.00";;2025-11-12 08:01:52
3030;107196;122;manual;"1.00";;2025-11-12 08:01:52
3031;107212;122;manual;"1.00";;2025-11-12 08:01:52
3032;109679;122;manual;"1.00";;2025-11-12 08:01:52
3033;113179;122;manual;"1.00";;2025-11-12 08:01:52
3034;204016;122;manual;"1.00";;2025-11-12 08:01:52
3035;219186;122;manual;"1.00";;2025-11-12 08:01:52
3036;231965;122;manual;"1.00";;2025-11-12 08:01:52
3037;252035;122;manual;"1.00";;2025-11-12 08:01:52
3038;362318;122;manual;"1.00";;2025-11-12 08:01:52
3039;386556;122;manual;"1.00";;2025-11-12 08:01:52
3040;404305;122;manual;"1.00";;2025-11-12 08:01:52
3041;445837;122;manual;"1.00";;2025-11-12 08:01:52
3042;490807;122;manual;"1.00";;2025-11-12 08:01:52
3043;498249;122;manual;"1.00";;2025-11-12 08:01:52
3044;504857;122;manual;"1.00";;2025-11-12 08:01:52
3045;505707;122;manual;"1.00";;2025-11-12 08:01:52
3046;81181;60;manual;"1.00";;2025-11-12 08:01:52
3047;81687;60;manual;"1.00";;2025-11-12 08:01:52
3048;82524;60;manual;"1.00";;2025-11-12 08:01:52
3049;83812;60;manual;"1.00";;2025-11-12 08:01:52
3050;84123;60;manual;"1.00";;2025-11-12 08:01:52
3051;84152;60;manual;"1.00";;2025-11-12 08:01:52
3052;84350;60;manual;"1.00";;2025-11-12 08:01:52
3053;86519;60;manual;"1.00";;2025-11-12 08:01:52
3054;102268;60;manual;"1.00";;2025-11-12 08:01:52
3055;107860;60;manual;"1.00";;2025-11-12 08:01:52
3056;108209;60;manual;"1.00";;2025-11-12 08:01:52
3057;108353;60;manual;"1.00";;2025-11-12 08:01:52
3058;108393;60;manual;"1.00";;2025-11-12 08:01:52
3059;108574;60;manual;"1.00";;2025-11-12 08:01:52
3060;109100;60;manual;"1.00";;2025-11-12 08:01:52
3061;109236;60;manual;"1.00";;2025-11-12 08:01:52
3062;109357;60;manual;"1.00";;2025-11-12 08:01:52
3063;110276;60;manual;"1.00";;2025-11-12 08:01:52
3064;110348;60;manual;"1.00";;2025-11-12 08:01:52
3065;110474;60;manual;"1.00";;2025-11-12 08:01:52
3066;110480;60;manual;"1.00";;2025-11-12 08:01:52
3067;110622;60;manual;"1.00";;2025-11-12 08:01:52
3068;111041;60;manual;"1.00";;2025-11-12 08:01:52
3069;111112;60;manual;"1.00";;2025-11-12 08:01:52
3070;111320;60;manual;"1.00";;2025-11-12 08:01:52
3071;111470;60;manual;"1.00";;2025-11-12 08:01:52
3072;111472;60;manual;"1.00";;2025-11-12 08:01:52
3073;111588;60;manual;"1.00";;2025-11-12 08:01:52
3074;111590;60;manual;"1.00";;2025-11-12 08:01:52
3075;111892;60;manual;"1.00";;2025-11-12 08:01:52
3076;112356;60;manual;"1.00";;2025-11-12 08:01:52
3077;112710;60;manual;"1.00";;2025-11-12 08:01:52
3078;112922;60;manual;"1.00";;2025-11-12 08:01:52
3079;113159;60;manual;"1.00";;2025-11-12 08:01:52
3080;113282;60;manual;"1.00";;2025-11-12 08:01:52
3081;115216;60;manual;"1.00";;2025-11-12 08:01:52
3082;119197;60;manual;"1.00";;2025-11-12 08:01:52
3083;119688;60;manual;"1.00";;2025-11-12 08:01:52
3084;120441;60;manual;"1.00";;2025-11-12 08:01:52
3085;120877;60;manual;"1.00";;2025-11-12 08:01:52
3086;121025;60;manual;"1.00";;2025-11-12 08:01:52
3087;121109;60;manual;"1.00";;2025-11-12 08:01:52
3088;123792;60;manual;"1.00";;2025-11-12 08:01:52
3089;123805;60;manual;"1.00";;2025-11-12 08:01:52
3090;123940;60;manual;"1.00";;2025-11-12 08:01:52
3091;139792;60;manual;"1.00";;2025-11-12 08:01:52
3092;219650;60;manual;"1.00";;2025-11-12 08:01:52
3093;227188;60;manual;"1.00";;2025-11-12 08:01:52
3094;324078;60;manual;"1.00";;2025-11-12 08:01:52
3095;528275;60;manual;"1.00";;2025-11-12 08:01:52
3096;81299;160;manual;"1.00";;2025-11-12 08:01:52
3097;112288;160;manual;"1.00";;2025-11-12 08:01:52
3098;112674;160;manual;"1.00";;2025-11-12 08:01:52
3099;119870;160;manual;"1.00";;2025-11-12 08:01:52
3100;220650;160;manual;"1.00";;2025-11-12 08:01:52
3101;356744;160;manual;"1.00";;2025-11-12 08:01:52
3102;393803;160;manual;"1.00";;2025-11-12 08:01:52
3103;470872;160;manual;"1.00";;2025-11-12 08:01:52
3104;489186;160;manual;"1.00";;2025-11-12 08:01:52
3105;516757;160;manual;"1.00";;2025-11-12 08:01:52
3107;111892;179;manual;"1.00";;2025-11-12 08:01:52
3108;112216;179;manual;"1.00";;2025-11-12 08:01:52
3109;112290;179;manual;"1.00";;2025-11-12 08:01:52
3110;112342;179;manual;"1.00";;2025-11-12 08:01:52
3111;112863;179;manual;"1.00";;2025-11-12 08:01:52
3112;113000;179;manual;"1.00";;2025-11-12 08:01:52
3113;113284;179;manual;"1.00";;2025-11-12 08:01:52
3114;113719;179;manual;"1.00";;2025-11-12 08:01:52
3115;141251;179;manual;"1.00";;2025-11-12 08:01:52
3116;83560;207;manual;"1.00";;2025-11-12 08:01:52
3117;119101;207;manual;"1.00";;2025-11-12 08:01:52
3118;204578;207;manual;"1.00";;2025-11-12 08:01:52
3119;218400;207;manual;"1.00";;2025-11-12 08:01:52
3120;220394;207;manual;"1.00";;2025-11-12 08:01:52
3121;230202;207;manual;"1.00";;2025-11-12 08:01:52
3122;371940;207;manual;"1.00";;2025-11-12 08:01:52
3123;111845;321;manual;"1.00";;2025-11-12 08:01:52
3124;115175;123;manual;"1.00";;2025-11-12 08:01:52
3125;115177;123;manual;"1.00";;2025-11-12 08:01:52
3126;115364;123;manual;"1.00";;2025-11-12 08:01:52
3127;126494;123;manual;"1.00";;2025-11-12 08:01:52
3128;169207;123;manual;"1.00";;2025-11-12 08:01:52
3129;224928;123;manual;"1.00";;2025-11-12 08:01:52
3130;239338;123;manual;"1.00";;2025-11-12 08:01:52
3131;242324;123;manual;"1.00";;2025-11-12 08:01:52
3132;352099;123;manual;"1.00";;2025-11-12 08:01:52
3133;356798;123;manual;"1.00";;2025-11-12 08:01:52
3134;428395;123;manual;"1.00";;2025-11-12 08:01:52
3135;490516;123;manual;"1.00";;2025-11-12 08:01:52
3136;505131;123;manual;"1.00";;2025-11-12 08:01:52
3137;507468;123;manual;"1.00";;2025-11-12 08:01:52
3138;519140;123;manual;"1.00";;2025-11-12 08:01:52
3139;521572;123;manual;"1.00";;2025-11-12 08:01:52
3140;527767;123;manual;"1.00";;2025-11-12 08:01:52
3141;529058;123;manual;"1.00";;2025-11-12 08:01:52
3142;111778;99;manual;"1.00";;2025-11-12 08:01:52
3143;115184;99;manual;"1.00";;2025-11-12 08:01:52
3144;162098;99;manual;"1.00";;2025-11-12 08:01:52
3145;170890;99;manual;"1.00";;2025-11-12 08:01:52
3146;221885;99;manual;"1.00";;2025-11-12 08:01:52
3147;232698;99;manual;"1.00";;2025-11-12 08:01:52
3148;352161;99;manual;"1.00";;2025-11-12 08:01:52
3149;355665;99;manual;"1.00";;2025-11-12 08:01:52
3150;356786;99;manual;"1.00";;2025-11-12 08:01:52
3151;388417;99;manual;"1.00";;2025-11-12 08:01:52
3152;413924;99;manual;"1.00";;2025-11-12 08:01:52
3153;428438;99;manual;"1.00";;2025-11-12 08:01:52
3154;428665;99;manual;"1.00";;2025-11-12 08:01:52
3155;451989;99;manual;"1.00";;2025-11-12 08:01:52
3156;453612;99;manual;"1.00";;2025-11-12 08:01:52
3157;469343;99;manual;"1.00";;2025-11-12 08:01:52
3158;470973;99;manual;"1.00";;2025-11-12 08:01:52
3159;473893;99;manual;"1.00";;2025-11-12 08:01:52
3160;474275;99;manual;"1.00";;2025-11-12 08:01:52
3161;474350;99;manual;"1.00";;2025-11-12 08:01:52
3162;490840;99;manual;"1.00";;2025-11-12 08:01:52
3163;496755;99;manual;"1.00";;2025-11-12 08:01:52
3164;524367;99;manual;"1.00";;2025-11-12 08:01:52
3165;552514;99;manual;"1.00";;2025-11-12 08:01:52
3166;111778;272;manual;"1.00";;2025-11-12 08:01:52
3167;248993;272;manual;"1.00";;2025-11-12 08:01:52
3168;315858;272;manual;"1.00";;2025-11-12 08:01:52
3169;115238;180;manual;"1.00";;2025-11-12 08:01:52
3170;115240;180;manual;"1.00";;2025-11-12 08:01:52
3171;115242;180;manual;"1.00";;2025-11-12 08:01:52
3172;115244;180;manual;"1.00";;2025-11-12 08:01:52
3173;172696;180;manual;"1.00";;2025-11-12 08:01:52
3174;212230;180;manual;"1.00";;2025-11-12 08:01:52
3175;328280;180;manual;"1.00";;2025-11-12 08:01:52
3176;507468;180;manual;"1.00";;2025-11-12 08:01:52
3177;543443;180;manual;"1.00";;2025-11-12 08:01:52
3178;115269;105;manual;"1.00";;2025-11-12 08:01:52
3179;162101;105;manual;"1.00";;2025-11-12 08:01:52
3180;162105;105;manual;"1.00";;2025-11-12 08:01:52
3181;162110;105;manual;"1.00";;2025-11-12 08:01:52
3182;162114;105;manual;"1.00";;2025-11-12 08:01:52
3183;225753;105;manual;"1.00";;2025-11-12 08:01:52
3184;232701;105;manual;"1.00";;2025-11-12 08:01:52
3185;262751;105;manual;"1.00";;2025-11-12 08:01:52
3186;273853;105;manual;"1.00";;2025-11-12 08:01:52
3187;280079;105;manual;"1.00";;2025-11-12 08:01:52
3188;280082;105;manual;"1.00";;2025-11-12 08:01:52
3189;280085;105;manual;"1.00";;2025-11-12 08:01:52
3190;289985;105;manual;"1.00";;2025-11-12 08:01:52
3191;299954;105;manual;"1.00";;2025-11-12 08:01:52
3192;327671;105;manual;"1.00";;2025-11-12 08:01:52
3193;374238;105;manual;"1.00";;2025-11-12 08:01:52
3194;377514;105;manual;"1.00";;2025-11-12 08:01:52
3195;437081;105;manual;"1.00";;2025-11-12 08:01:52
3196;460774;105;manual;"1.00";;2025-11-12 08:01:52
3197;497830;105;manual;"1.00";;2025-11-12 08:01:52
3198;506361;105;manual;"1.00";;2025-11-12 08:01:52
3199;544863;105;manual;"1.00";;2025-11-12 08:01:52
3200;546722;105;manual;"1.00";;2025-11-12 08:01:52
3201;194875;217;manual;"1.00";;2025-11-12 08:01:52
3202;225250;217;manual;"1.00";;2025-11-12 08:01:52
3203;248118;217;manual;"1.00";;2025-11-12 08:01:52
3204;339541;217;manual;"1.00";;2025-11-12 08:01:52
3205;545846;217;manual;"1.00";;2025-11-12 08:01:52
3206;550605;217;manual;"1.00";;2025-11-12 08:01:52
3207;107216;192;manual;"1.00";;2025-11-12 08:01:52
3208;110819;192;manual;"1.00";;2025-11-12 08:01:52
3209;115366;192;manual;"1.00";;2025-11-12 08:01:52
3210;116232;192;manual;"1.00";;2025-11-12 08:01:52
3211;216268;192;manual;"1.00";;2025-11-12 08:01:52
3212;313094;192;manual;"1.00";;2025-11-12 08:01:52
3213;321596;192;manual;"1.00";;2025-11-12 08:01:52
3214;339541;192;manual;"1.00";;2025-11-12 08:01:52
3215;115372;193;manual;"1.00";;2025-11-12 08:01:52
3216;115378;193;manual;"1.00";;2025-11-12 08:01:52
3217;115382;193;manual;"1.00";;2025-11-12 08:01:52
3218;115384;193;manual;"1.00";;2025-11-12 08:01:52
3219;115388;193;manual;"1.00";;2025-11-12 08:01:52
3220;115390;193;manual;"1.00";;2025-11-12 08:01:52
3221;115392;193;manual;"1.00";;2025-11-12 08:01:52
3222;225816;193;manual;"1.00";;2025-11-12 08:01:52
3223;116078;169;manual;"1.00";;2025-11-12 08:01:52
3224;116080;169;manual;"1.00";;2025-11-12 08:01:52
3225;116084;169;manual;"1.00";;2025-11-12 08:01:52
3226;116086;169;manual;"1.00";;2025-11-12 08:01:52
3227;116088;169;manual;"1.00";;2025-11-12 08:01:52
3228;116109;169;manual;"1.00";;2025-11-12 08:01:52
3229;116280;169;manual;"1.00";;2025-11-12 08:01:52
3230;214204;169;manual;"1.00";;2025-11-12 08:01:52
3231;225250;169;manual;"1.00";;2025-11-12 08:01:52
3232;242896;169;manual;"1.00";;2025-11-12 08:01:52
3233;110637;124;manual;"1.00";;2025-11-12 08:01:52
3234;112592;124;manual;"1.00";;2025-11-12 08:01:52
3235;150718;124;manual;"1.00";;2025-11-12 08:01:52
3236;171675;124;manual;"1.00";;2025-11-12 08:01:52
3237;202446;124;manual;"1.00";;2025-11-12 08:01:52
3238;203330;124;manual;"1.00";;2025-11-12 08:01:52
3239;207657;124;manual;"1.00";;2025-11-12 08:01:52
3240;245135;124;manual;"1.00";;2025-11-12 08:01:52
3241;245874;124;manual;"1.00";;2025-11-12 08:01:52
3242;248118;124;manual;"1.00";;2025-11-12 08:01:52
3243;302955;124;manual;"1.00";;2025-11-12 08:01:52
3244;395265;124;manual;"1.00";;2025-11-12 08:01:52
3245;527705;124;manual;"1.00";;2025-11-12 08:01:52
3246;538146;124;manual;"1.00";;2025-11-12 08:01:52
3247;543375;124;manual;"1.00";;2025-11-12 08:01:52
3248;543706;124;manual;"1.00";;2025-11-12 08:01:52
3249;548241;124;manual;"1.00";;2025-11-12 08:01:52
3250;551170;124;manual;"1.00";;2025-11-12 08:01:52
3251;116080;233;manual;"1.00";;2025-11-12 08:01:52
3252;116280;233;manual;"1.00";;2025-11-12 08:01:52
3253;120072;233;manual;"1.00";;2025-11-12 08:01:52
3254;174869;233;manual;"1.00";;2025-11-12 08:01:52
3255;242896;233;manual;"1.00";;2025-11-12 08:01:52
3256;116111;294;manual;"1.00";;2025-11-12 08:01:52
3257;116121;294;manual;"1.00";;2025-11-12 08:01:52
3258;115175;273;manual;"1.00";;2025-11-12 08:01:52
3259;115212;273;manual;"1.00";;2025-11-12 08:01:52
3260;382269;273;manual;"1.00";;2025-11-12 08:01:52
3261;112856;22;manual;"1.00";;2025-11-12 08:01:52
3262;122571;22;manual;"1.00";;2025-11-12 08:01:52
3263;123419;22;manual;"1.00";;2025-11-12 08:01:52
3264;123557;22;manual;"1.00";;2025-11-12 08:01:52
3265;123618;22;manual;"1.00";;2025-11-12 08:01:52
3266;162414;22;manual;"1.00";;2025-11-12 08:01:52
3267;169295;22;manual;"1.00";;2025-11-12 08:01:52
3268;174889;22;manual;"1.00";;2025-11-12 08:01:52
3269;181233;22;manual;"1.00";;2025-11-12 08:01:52
3270;184177;22;manual;"1.00";;2025-11-12 08:01:52
3271;185822;22;manual;"1.00";;2025-11-12 08:01:52
3272;187438;22;manual;"1.00";;2025-11-12 08:01:52
3273;191808;22;manual;"1.00";;2025-11-12 08:01:52
3274;195095;22;manual;"1.00";;2025-11-12 08:01:52
3275;197598;22;manual;"1.00";;2025-11-12 08:01:52
3276;198711;22;manual;"1.00";;2025-11-12 08:01:52
3277;203022;22;manual;"1.00";;2025-11-12 08:01:52
3278;204417;22;manual;"1.00";;2025-11-12 08:01:52
3279;207783;22;manual;"1.00";;2025-11-12 08:01:52
3280;213473;22;manual;"1.00";;2025-11-12 08:01:52
3281;214528;22;manual;"1.00";;2025-11-12 08:01:52
3282;214549;22;manual;"1.00";;2025-11-12 08:01:52
3283;215420;22;manual;"1.00";;2025-11-12 08:01:52
3284;216751;22;manual;"1.00";;2025-11-12 08:01:52
3285;220805;22;manual;"1.00";;2025-11-12 08:01:52
3286;223835;22;manual;"1.00";;2025-11-12 08:01:52
3287;233565;22;manual;"1.00";;2025-11-12 08:01:52
3288;246339;22;manual;"1.00";;2025-11-12 08:01:52
3289;247464;22;manual;"1.00";;2025-11-12 08:01:52
3290;252966;22;manual;"1.00";;2025-11-12 08:01:52
3291;257476;22;manual;"1.00";;2025-11-12 08:01:52
3292;260248;22;manual;"1.00";;2025-11-12 08:01:52
3293;273812;22;manual;"1.00";;2025-11-12 08:01:52
3294;278334;22;manual;"1.00";;2025-11-12 08:01:52
3295;280033;22;manual;"1.00";;2025-11-12 08:01:52
3296;287828;22;manual;"1.00";;2025-11-12 08:01:52
3297;287833;22;manual;"1.00";;2025-11-12 08:01:52
3298;290862;22;manual;"1.00";;2025-11-12 08:01:52
3299;291067;22;manual;"1.00";;2025-11-12 08:01:52
3300;299341;22;manual;"1.00";;2025-11-12 08:01:52
3301;311426;22;manual;"1.00";;2025-11-12 08:01:52
3302;331551;22;manual;"1.00";;2025-11-12 08:01:52
3303;344097;22;manual;"1.00";;2025-11-12 08:01:52
3304;353500;22;manual;"1.00";;2025-11-12 08:01:52
3305;355423;22;manual;"1.00";;2025-11-12 08:01:52
3306;356936;22;manual;"1.00";;2025-11-12 08:01:52
3307;362003;22;manual;"1.00";;2025-11-12 08:01:52
3308;375989;22;manual;"1.00";;2025-11-12 08:01:52
3309;380894;22;manual;"1.00";;2025-11-12 08:01:52
3310;389557;22;manual;"1.00";;2025-11-12 08:01:52
3311;401375;22;manual;"1.00";;2025-11-12 08:01:52
3312;412046;22;manual;"1.00";;2025-11-12 08:01:52
3313;416089;22;manual;"1.00";;2025-11-12 08:01:52
3314;423465;22;manual;"1.00";;2025-11-12 08:01:52
3315;428537;22;manual;"1.00";;2025-11-12 08:01:52
3316;429885;22;manual;"1.00";;2025-11-12 08:01:52
3317;441535;22;manual;"1.00";;2025-11-12 08:01:52
3318;447228;22;manual;"1.00";;2025-11-12 08:01:52
3319;451614;22;manual;"1.00";;2025-11-12 08:01:52
3320;459292;22;manual;"1.00";;2025-11-12 08:01:52
3321;470908;22;manual;"1.00";;2025-11-12 08:01:52
3322;473866;22;manual;"1.00";;2025-11-12 08:01:52
3323;485583;22;manual;"1.00";;2025-11-12 08:01:52
3324;487800;22;manual;"1.00";;2025-11-12 08:01:52
3325;490421;22;manual;"1.00";;2025-11-12 08:01:52
3326;492529;22;manual;"1.00";;2025-11-12 08:01:52
3327;499121;22;manual;"1.00";;2025-11-12 08:01:52
3328;504930;22;manual;"1.00";;2025-11-12 08:01:52
3329;509873;22;manual;"1.00";;2025-11-12 08:01:52
3330;512409;22;manual;"1.00";;2025-11-12 08:01:52
3331;514706;22;manual;"1.00";;2025-11-12 08:01:52
3332;518615;22;manual;"1.00";;2025-11-12 08:01:52
3333;518885;22;manual;"1.00";;2025-11-12 08:01:52
3334;519055;22;manual;"1.00";;2025-11-12 08:01:52
3335;523210;22;manual;"1.00";;2025-11-12 08:01:52
3336;528378;22;manual;"1.00";;2025-11-12 08:01:52
3337;537995;22;manual;"1.00";;2025-11-12 08:01:52
3338;539494;22;manual;"1.00";;2025-11-12 08:01:52
3339;543057;22;manual;"1.00";;2025-11-12 08:01:52
3340;544008;22;manual;"1.00";;2025-11-12 08:01:52
3341;544233;22;manual;"1.00";;2025-11-12 08:01:52
3342;544423;22;manual;"1.00";;2025-11-12 08:01:52
3343;545117;22;manual;"1.00";;2025-11-12 08:01:52
