id;user_id;type;related_id;is_read;created_at
1060;406;comment_reply;159703;1;2024-07-01 22:01:32
1061;759;topic_comment;487161;1;2024-07-01 22:03:21
1062;759;topic_comment;487165;1;2024-07-01 22:05:11
1063;759;topic_comment;487168;1;2024-07-01 22:07:21
1064;759;topic_comment;487161;1;2024-07-01 22:07:34
1065;240;comment_reply;159760;1;2024-07-01 22:07:34
1066;406;topic_comment;486708;1;2024-07-01 22:10:29
1067;759;topic_comment;487173;1;2024-07-01 22:12:35
1068;759;topic_comment;487176;1;2024-07-01 22:15:06
1069;759;topic_comment;487180;1;2024-07-01 22:17:45
1070;759;topic_comment;487184;1;2024-07-01 22:20:08
1071;406;topic_comment;487211;1;2024-07-01 22:24:08
1072;1372;topic_comment;487236;1;2024-07-01 22:32:07
1073;1372;topic_comment;487246;1;2024-07-01 22:34:01
1074;1372;topic_comment;487253;1;2024-07-01 22:35:52
1075;406;topic_comment;487260;1;2024-07-01 22:41:43
1076;759;topic_comment;487269;1;2024-07-01 22:43:55
1077;759;topic_comment;487273;1;2024-07-01 22:49:35
1078;759;topic_comment;487276;1;2024-07-01 22:55:26
1079;759;topic_comment;487280;1;2024-07-01 22:56:42
1080;1372;topic_comment;487246;1;2024-07-01 22:59:32
1081;751;comment_reply;159443;1;2024-07-01 23:00:16
1082;759;topic_comment;487284;1;2024-07-01 23:00:49
1083;772;comment_reply;159430;1;2024-07-01 23:01:37
1084;759;topic_comment;487288;1;2024-07-01 23:02:56
1085;"0";comment_reply;159433;"0";2024-07-01 23:03:31
1086;751;topic_comment;487360;1;2024-07-01 23:03:53
1087;751;topic_comment;487520;1;2024-07-01 23:05:36
1088;406;comment_reply;159437;1;2024-07-01 23:08:05
1089;759;comment_reply;159673;1;2024-07-01 23:10:04
1090;759;topic_comment;474283;1;2024-07-01 23:20:16
1091;751;topic_comment;487520;1;2024-07-02 07:38:00
1092;751;topic_comment;487520;1;2024-07-02 07:38:30
1093;751;topic_comment;487360;1;2024-07-02 09:52:16
1094;759;topic_comment;487288;1;2024-07-02 09:52:43
1095;759;topic_comment;487276;1;2024-07-02 09:53:18
1096;1372;topic_comment;487253;1;2024-07-02 09:54:21
1097;759;topic_comment;487881;1;2024-07-02 12:33:20
1098;759;topic_comment;487881;1;2024-07-02 12:34:46
1099;406;comment_reply;159791;1;2024-07-02 12:35:16
1100;1873;comment_reply;159792;1;2024-07-02 12:35:46
1101;1372;topic_comment;487900;1;2024-07-02 12:36:51
1102;751;topic_comment;487520;1;2024-07-02 12:38:24
1103;751;comment_reply;159798;1;2024-07-02 12:38:24
1104;1372;topic_comment;487894;1;2024-07-02 12:42:10
1105;759;topic_comment;487832;1;2024-07-02 12:43:53
1106;759;topic_comment;487838;1;2024-07-02 16:59:31
1107;240;topic_comment;486856;1;2024-07-02 17:00:21
1108;759;topic_comment;487176;1;2024-07-02 17:01:09
1109;406;topic_comment;487211;1;2024-07-02 17:01:39
1110;1372;topic_comment;487900;1;2024-07-02 17:37:41
1111;1372;topic_comment;487894;1;2024-07-02 17:39:32
1112;406;topic_comment;486685;1;2024-07-02 20:21:19
1113;406;topic_comment;486708;1;2024-07-02 20:22:42
1114;240;topic_comment;486771;1;2024-07-02 20:23:47
1115;240;topic_comment;486778;1;2024-07-02 20:24:50
1116;240;topic_comment;486784;1;2024-07-02 20:25:52
1117;240;topic_comment;486788;1;2024-07-02 20:27:00
1118;240;topic_comment;486792;1;2024-07-02 20:28:27
1119;240;topic_comment;486797;1;2024-07-02 20:41:05
1120;240;topic_comment;486809;1;2024-07-02 20:45:42
1121;240;topic_comment;486818;1;2024-07-02 20:47:05
1122;240;topic_comment;486828;1;2024-07-02 20:47:54
1123;240;topic_comment;486856;1;2024-07-02 20:48:58
1124;3735;topic_comment;486988;1;2024-07-02 21:04:16
1125;1372;topic_comment;487891;1;2024-07-02 21:19:42
1126;406;topic_comment;488081;1;2024-07-03 00:59:14
1127;406;topic_comment;488077;1;2024-07-03 01:00:03
1128;406;topic_comment;487800;1;2024-07-03 01:01:22
1129;269;topic_comment;487981;1;2024-07-03 01:03:09
1130;1372;topic_comment;487891;1;2024-07-03 01:04:11
1131;759;topic_comment;487881;1;2024-07-03 01:05:10
1132;759;topic_comment;487874;1;2024-07-03 01:06:27
1133;759;topic_comment;487870;1;2024-07-03 01:08:14
1134;759;topic_comment;487866;1;2024-07-03 01:10:32
1135;759;topic_comment;487863;1;2024-07-03 01:14:45
1136;759;topic_comment;487842;1;2024-07-03 01:16:47
1137;759;topic_comment;487794;1;2024-07-03 01:18:23
1138;759;topic_comment;487838;1;2024-07-03 01:23:06
1139;759;topic_comment;487832;1;2024-07-03 01:25:55
1140;759;topic_comment;487828;1;2024-07-03 01:28:14
1141;5;topic_comment;430553;1;2024-07-03 01:29:38
1142;1372;topic_comment;486356;1;2024-07-03 01:33:12
1143;759;topic_comment;485407;1;2024-07-03 01:35:53
1144;759;comment_reply;159817;1;2024-07-03 01:56:23
1145;759;topic_comment;488177;1;2024-07-03 06:43:43
1146;759;topic_comment;488166;1;2024-07-03 07:16:16
1147;759;topic_comment;488163;1;2024-07-03 07:26:06
1148;1372;topic_comment;488214;1;2024-07-03 08:16:43
1149;759;comment_reply;159820;1;2024-07-03 11:20:46
1150;759;topic_comment;488229;1;2024-07-03 12:19:15
1151;759;topic_comment;488222;1;2024-07-03 12:21:18
1152;1372;topic_comment;488208;1;2024-07-03 12:23:08
1153;759;topic_comment;488181;1;2024-07-03 12:45:37
1154;759;topic_comment;487176;1;2024-07-03 16:41:45
1155;759;topic_comment;488222;1;2024-07-03 16:43:15
1156;759;topic_comment;488229;1;2024-07-03 16:44:25
1157;759;topic_comment;488229;1;2024-07-03 17:57:13
1158;759;topic_comment;488163;1;2024-07-03 18:00:16
1159;759;topic_comment;488234;1;2024-07-03 18:01:30
1160;759;topic_comment;488166;1;2024-07-03 18:02:27
1161;1372;topic_comment;487900;1;2024-07-03 18:06:55
1162;759;topic_comment;488169;1;2024-07-03 18:15:59
1163;759;topic_comment;488226;1;2024-07-03 18:20:22
1164;759;topic_comment;488166;1;2024-07-03 18:44:45
1165;759;topic_comment;488163;1;2024-07-03 19:42:47
1166;1372;topic_comment;487891;1;2024-07-03 19:44:40
1167;751;topic_comment;488321;1;2024-07-03 19:55:43
1168;751;topic_comment;488321;1;2024-07-03 19:58:09
1169;751;topic_comment;488302;1;2024-07-03 20:00:23
1170;406;topic_comment;487211;1;2024-07-03 20:15:02
1171;1372;topic_comment;487236;1;2024-07-03 20:15:59
1172;1372;topic_comment;487246;1;2024-07-03 20:17:16
1173;1372;topic_comment;487253;1;2024-07-03 20:19:47
1174;406;topic_comment;487260;1;2024-07-03 20:22:03
1175;751;topic_comment;487360;1;2024-07-03 20:30:50
1176;751;topic_comment;487370;1;2024-07-03 20:31:43
1177;406;topic_comment;487381;1;2024-07-03 20:32:45
1178;751;topic_comment;487511;1;2024-07-03 20:33:44
1179;751;topic_comment;487520;1;2024-07-03 20:34:42
1180;751;topic_comment;487529;1;2024-07-03 20:35:55
1181;759;topic_comment;488181;1;2024-07-03 21:32:28
1182;759;topic_comment;487874;1;2024-07-03 22:33:59
1183;759;topic_comment;487874;1;2024-07-03 23:37:16
1184;759;topic_comment;488234;1;2024-07-03 23:47:01
1185;1372;topic_comment;487900;1;2024-07-03 23:48:01
1186;751;topic_comment;488444;1;2024-07-03 23:48:35
1187;751;topic_comment;488321;1;2024-07-03 23:49:26
1188;751;topic_comment;488462;1;2024-07-04 06:54:32
1189;759;topic_comment;488511;1;2024-07-04 07:00:43
1190;759;topic_comment;488489;1;2024-07-04 07:45:08
1191;759;topic_comment;488181;1;2024-07-04 07:45:09
1192;759;topic_comment;487881;1;2024-07-04 07:45:50
1193;759;topic_comment;487870;1;2024-07-04 07:46:24
1194;759;topic_comment;487832;1;2024-07-04 07:47:09
1195;759;topic_comment;488496;1;2024-07-04 07:48:06
1196;406;topic_comment;488562;1;2024-07-04 08:44:30
1197;406;topic_comment;488552;1;2024-07-04 08:45:32
1198;759;topic_comment;488222;1;2024-07-04 09:17:55
1199;759;topic_comment;488169;1;2024-07-04 09:22:57
1200;406;topic_comment;488562;1;2024-07-04 09:25:31
1201;759;topic_comment;488511;1;2024-07-04 09:27:43
1202;759;topic_comment;488173;1;2024-07-04 09:30:36
1203;759;topic_comment;488177;1;2024-07-04 09:35:51
1204;759;topic_comment;488181;1;2024-07-04 09:36:30
1205;759;topic_comment;488181;1;2024-07-04 09:39:37
1206;1372;topic_comment;488204;1;2024-07-04 09:44:29
1207;1372;topic_comment;488208;1;2024-07-04 09:48:08
1208;1372;topic_comment;488214;1;2024-07-04 09:54:18
1209;759;topic_comment;488226;1;2024-07-04 09:57:33
1210;759;topic_comment;488229;1;2024-07-04 10:05:01
1211;751;topic_comment;488302;1;2024-07-04 10:06:28
1212;751;topic_comment;488321;1;2024-07-04 10:08:54
1213;751;topic_comment;488462;1;2024-07-04 10:13:39
1214;759;topic_comment;488473;1;2024-07-04 10:19:35
1215;759;topic_comment;488479;1;2024-07-04 10:23:01
1216;759;topic_comment;488483;1;2024-07-04 10:25:01
1217;759;topic_comment;488515;1;2024-07-04 10:29:56
1218;406;topic_comment;488552;1;2024-07-04 10:31:22
1219;1372;topic_comment;488208;1;2024-07-04 10:34:52
1220;759;topic_comment;488222;1;2024-07-04 10:35:27
1221;759;topic_comment;488226;1;2024-07-04 10:36:10
1222;1372;topic_comment;488214;1;2024-07-04 10:36:42
1223;33;topic_comment;455492;1;2024-07-04 12:26:18
1224;759;comment_reply;159935;1;2024-07-04 12:33:35
1225;759;comment_reply;159935;1;2024-07-04 13:01:45
1226;1372;topic_comment;488677;1;2024-07-04 13:08:19
1227;406;topic_comment;487800;1;2024-07-04 15:58:08
1228;759;topic_comment;488489;1;2024-07-04 16:47:52
1229;1372;topic_comment;488667;1;2024-07-04 16:51:33
1230;1372;topic_comment;488671;1;2024-07-04 16:53:52
1231;1372;topic_comment;488677;1;2024-07-04 16:57:34
1232;33;topic_comment;488737;1;2024-07-04 16:58:34
1233;406;topic_comment;488685;1;2024-07-04 17:01:46
1234;406;topic_comment;488556;1;2024-07-04 17:02:49
1235;759;topic_comment;488492;1;2024-07-04 17:05:31
1236;759;topic_comment;488499;1;2024-07-04 17:07:40
1237;759;topic_comment;488508;1;2024-07-04 17:09:27
1238;759;topic_comment;488505;1;2024-07-04 17:11:22
1239;33;topic_comment;488737;1;2024-07-04 17:27:32
1240;759;topic_comment;488505;1;2024-07-04 17:29:39
1241;240;topic_comment;488833;1;2024-07-04 17:32:34
1242;33;topic_comment;488737;1;2024-07-04 17:35:24
1243;33;topic_comment;488737;1;2024-07-04 17:38:00
1244;759;topic_comment;488229;1;2024-07-04 17:40:25
1245;33;topic_comment;488728;1;2024-07-04 17:43:29
1246;3735;topic_comment;486988;1;2024-07-04 17:44:38
1247;406;topic_comment;488685;1;2024-07-04 17:50:05
1248;33;topic_comment;488728;1;2024-07-04 18:01:34
1249;406;comment_reply;159968;1;2024-07-04 18:06:23
1250;751;topic_comment;488321;1;2024-07-04 18:07:43
1251;39;comment_reply;159971;1;2024-07-04 18:10:44
1252;33;topic_comment;488728;1;2024-07-04 18:22:04
1253;240;topic_comment;488833;1;2024-07-04 18:24:58
1254;240;topic_comment;488853;1;2024-07-04 18:25:41
1255;33;topic_comment;488728;1;2024-07-04 18:28:40
1256;33;comment_reply;159974;1;2024-07-04 18:28:40
1257;33;topic_comment;488728;1;2024-07-04 18:30:46
1258;19;comment_reply;159975;1;2024-07-04 18:30:46
1259;759;topic_comment;488483;1;2024-07-04 19:21:39
1260;22;topic_comment;111217;1;2024-07-04 19:27:28
1261;22;topic_comment;112360;1;2024-07-04 19:28:53
1262;22;topic_comment;112288;1;2024-07-04 19:33:26
1263;406;topic_comment;488893;1;2024-07-04 19:36:52
1264;19;comment_reply;159977;1;2024-07-04 19:42:31
1265;1372;topic_comment;487891;1;2024-07-04 20:59:01
1266;1372;topic_comment;487894;1;2024-07-04 21:40:54
1267;1372;topic_comment;487900;1;2024-07-04 21:44:17
1268;406;topic_comment;488077;1;2024-07-04 21:45:21
1269;406;topic_comment;488081;1;2024-07-04 21:46:28
1270;1372;topic_comment;488204;1;2024-07-04 22:24:11
1271;1372;topic_comment;488208;1;2024-07-04 22:26:07
1272;1372;topic_comment;488214;1;2024-07-04 22:28:54
1273;3737;comment_reply;158979;"0";2024-07-04 23:23:05
1274;406;topic_comment;488938;1;2024-07-05 04:33:53
1275;406;topic_comment;488929;1;2024-07-05 04:40:21
1276;3741;topic_comment;489028;"0";2024-07-05 06:54:33
1277;3741;comment_reply;160005;"0";2024-07-05 06:54:33
1278;759;topic_comment;489125;1;2024-07-05 07:02:41
1279;759;topic_comment;489128;1;2024-07-05 07:13:34
1280;759;topic_comment;489131;1;2024-07-05 07:14:29
1281;33;topic_comment;488728;1;2024-07-05 08:31:05
1282;406;topic_comment;488925;1;2024-07-05 09:55:09
1283;33;topic_comment;488728;1;2024-07-05 09:55:18
1284;33;comment_reply;159972;1;2024-07-05 09:55:18
1285;759;topic_comment;489170;1;2024-07-05 09:57:04
1286;759;topic_comment;489174;1;2024-07-05 09:58:30
1287;759;topic_comment;489178;1;2024-07-05 09:59:32
1288;759;topic_comment;489182;1;2024-07-05 10:00:37
1289;406;topic_comment;488929;1;2024-07-05 10:03:13
1290;406;topic_comment;488938;1;2024-07-05 10:04:51
1291;406;topic_comment;488947;1;2024-07-05 10:06:18
1292;3741;topic_comment;489028;"0";2024-07-05 10:13:10
1293;759;topic_comment;489125;1;2024-07-05 10:16:31
1294;759;topic_comment;489128;1;2024-07-05 10:18:04
1295;759;topic_comment;489131;1;2024-07-05 10:19:09
1296;759;topic_comment;489134;1;2024-07-05 10:21:27
1297;759;topic_comment;489137;1;2024-07-05 10:25:09
1298;759;topic_comment;489140;1;2024-07-05 10:34:06
1299;759;topic_comment;489143;1;2024-07-05 10:37:03
1300;759;topic_comment;489146;1;2024-07-05 10:38:08
1301;759;topic_comment;489146;1;2024-07-05 10:42:18
1302;759;topic_comment;489165;1;2024-07-05 10:47:09
1303;759;topic_comment;489186;1;2024-07-05 10:48:51
1304;759;topic_comment;489186;1;2024-07-05 12:36:20
1305;240;topic_comment;489262;1;2024-07-05 12:37:31
1306;240;topic_comment;489235;1;2024-07-05 12:44:10
1307;759;topic_comment;489170;1;2024-07-05 12:45:27
1308;240;topic_comment;489235;1;2024-07-05 12:54:36
1309;759;topic_comment;488508;1;2024-07-05 12:54:55
1310;1372;topic_comment;488667;1;2024-07-05 12:55:14
1311;406;topic_comment;488685;1;2024-07-05 12:55:36
1312;406;topic_comment;488552;1;2024-07-05 12:55:50
1313;406;topic_comment;489297;1;2024-07-05 13:05:25
1314;1372;topic_comment;489321;1;2024-07-05 13:07:51
1315;1372;topic_comment;489336;1;2024-07-05 13:12:46
1316;759;topic_comment;488229;1;2024-07-05 14:24:22
1317;751;topic_comment;488302;1;2024-07-05 14:26:15
1318;1372;topic_comment;488204;1;2024-07-05 14:26:57
1319;751;topic_comment;488321;1;2024-07-05 14:27:45
1320;751;topic_comment;488302;1;2024-07-05 14:41:43
1321;751;topic_comment;488321;1;2024-07-05 14:42:53
1322;751;topic_comment;488462;1;2024-07-05 14:44:14
1323;406;topic_comment;488552;1;2024-07-05 15:03:13
1324;406;topic_comment;488556;1;2024-07-05 15:05:03
1325;1372;topic_comment;488667;1;2024-07-05 15:35:05
1326;1372;topic_comment;488671;1;2024-07-05 15:37:07
1327;751;topic_comment;489315;1;2024-07-05 15:42:09
1328;1372;topic_comment;488677;1;2024-07-05 15:53:32
1329;240;comment_reply;159951;1;2024-07-05 15:53:32
1330;406;topic_comment;488685;1;2024-07-05 15:59:00
1331;751;topic_comment;489311;1;2024-07-05 16:00:27
1332;33;topic_comment;488737;1;2024-07-05 16:06:47
1333;240;topic_comment;488833;1;2024-07-05 16:09:01
1334;406;topic_comment;488893;1;2024-07-05 16:12:21
1335;406;topic_comment;488925;1;2024-07-05 16:13:33
1336;406;topic_comment;488929;1;2024-07-05 16:15:22
1337;406;topic_comment;488938;1;2024-07-05 16:16:47
1338;240;topic_comment;488833;1;2024-07-05 18:22:16
1339;406;comment_reply;160072;1;2024-07-05 18:23:02
1340;33;topic_comment;488728;1;2024-07-05 19:12:57
1341;759;topic_comment;489140;1;2024-07-05 19:14:48
1342;751;topic_comment;489486;1;2024-07-05 19:31:55
1343;406;topic_comment;489481;1;2024-07-06 00:00:08
1344;759;topic_comment;489186;1;2024-07-06 03:58:01
1345;759;topic_comment;479571;1;2024-07-06 04:00:44
1346;1372;topic_comment;487246;1;2024-07-06 04:03:25
1347;406;topic_comment;485272;1;2024-07-06 04:05:52
1348;406;topic_comment;489481;1;2024-07-06 04:07:31
1349;406;topic_comment;489515;1;2024-07-06 04:09:09
1350;751;topic_comment;489486;1;2024-07-06 04:11:19
1351;240;topic_comment;489235;1;2024-07-06 04:12:45
1352;759;topic_comment;489663;1;2024-07-06 06:36:53
1353;759;topic_comment;489666;1;2024-07-06 06:44:11
1354;759;topic_comment;489659;1;2024-07-06 06:49:15
1355;759;topic_comment;489663;1;2024-07-06 07:31:04
1356;759;topic_comment;489659;1;2024-07-06 07:32:00
1357;759;topic_comment;489650;1;2024-07-06 07:32:55
1358;406;topic_comment;489499;1;2024-07-06 07:34:03
1359;1372;topic_comment;489304;1;2024-07-06 08:37:33
1360;1372;topic_comment;488677;1;2024-07-06 09:16:25
1361;240;comment_reply;159951;1;2024-07-06 09:16:25
1362;406;topic_comment;488947;1;2024-07-06 09:39:29
1363;759;topic_comment;489711;1;2024-07-06 09:58:28
1364;759;topic_comment;489708;1;2024-07-06 10:00:11
1365;759;topic_comment;489186;1;2024-07-06 11:44:10
1366;759;topic_comment;489186;1;2024-07-06 11:44:48
1367;406;comment_reply;160036;1;2024-07-06 11:44:48
1368;1372;topic_comment;489304;1;2024-07-06 11:50:30
1369;751;topic_comment;489311;1;2024-07-06 11:55:54
1370;1372;topic_comment;489764;1;2024-07-06 11:57:22
1371;1372;topic_comment;489769;1;2024-07-06 11:57:42
1372;1372;topic_comment;489773;1;2024-07-06 12:01:09
1373;406;topic_comment;489792;1;2024-07-06 12:06:34
1374;751;topic_comment;489315;1;2024-07-06 12:09:14
1375;1372;topic_comment;489321;1;2024-07-06 12:10:41
1376;1372;topic_comment;489336;1;2024-07-06 12:13:40
1377;406;topic_comment;489451;1;2024-07-06 12:17:23
1378;406;topic_comment;489481;1;2024-07-06 12:19:56
1379;751;topic_comment;489486;1;2024-07-06 12:23:17
1380;406;topic_comment;489499;1;2024-07-06 12:40:12
1381;406;topic_comment;489515;1;2024-07-06 12:43:47
1382;759;topic_comment;489650;1;2024-07-06 12:46:53
1383;759;topic_comment;489655;1;2024-07-06 12:49:56
1384;759;topic_comment;489659;1;2024-07-06 12:53:13
1385;759;topic_comment;489663;1;2024-07-06 13:00:36
1386;759;topic_comment;489666;1;2024-07-06 13:01:44
1387;406;topic_comment;489682;1;2024-07-06 13:05:21
1388;1372;topic_comment;489764;1;2024-07-06 13:08:18
1389;751;topic_comment;489801;1;2024-07-06 16:08:14
1390;1372;topic_comment;489773;1;2024-07-06 16:12:31
1391;759;topic_comment;489702;1;2024-07-06 16:13:16
1392;759;topic_comment;489705;1;2024-07-06 16:14:47
1393;759;topic_comment;489708;1;2024-07-06 16:16:00
1394;759;topic_comment;489711;1;2024-07-06 16:17:18
1395;759;topic_comment;489721;1;2024-07-06 16:18:42
1396;240;topic_comment;489235;1;2024-07-06 16:43:33
1397;759;topic_comment;489721;1;2024-07-06 18:35:12
1398;240;topic_comment;489262;1;2024-07-06 22:51:27
1399;406;topic_comment;489297;1;2024-07-06 22:52:31
1400;1372;topic_comment;489304;1;2024-07-06 22:54:12
1401;1372;topic_comment;489773;1;2024-07-07 00:54:04
1402;759;topic_comment;489721;1;2024-07-07 00:56:10
1403;751;topic_comment;489801;1;2024-07-07 00:57:10
1404;759;topic_comment;490213;1;2024-07-07 08:25:31
1405;751;topic_comment;489311;1;2024-07-07 11:48:16
1406;751;topic_comment;489315;1;2024-07-07 11:49:30
1407;1372;topic_comment;489321;1;2024-07-07 11:50:53
1408;1372;topic_comment;489336;1;2024-07-07 11:52:08
1409;406;topic_comment;489451;1;2024-07-07 11:54:40
1410;406;topic_comment;489481;1;2024-07-07 11:56:29
1411;751;topic_comment;489486;1;2024-07-07 11:57:53
1412;751;topic_comment;489801;1;2024-07-07 12:19:10
1413;406;topic_comment;490116;1;2024-07-07 12:23:26
1414;406;topic_comment;490126;1;2024-07-07 12:27:34
1415;759;topic_comment;490191;1;2024-07-07 12:28:57
1416;759;topic_comment;490195;1;2024-07-07 12:32:25
1417;759;topic_comment;490195;1;2024-07-07 12:35:57
1418;759;topic_comment;490198;1;2024-07-07 12:37:44
1419;759;topic_comment;490204;1;2024-07-07 12:38:52
1420;759;topic_comment;490207;1;2024-07-07 12:40:52
1421;759;topic_comment;490210;1;2024-07-07 12:43:10
1422;759;topic_comment;490213;1;2024-07-07 12:44:22
1423;759;topic_comment;490216;1;2024-07-07 12:45:35
1424;759;topic_comment;490207;1;2024-07-07 12:53:47
1425;406;topic_comment;489499;1;2024-07-07 13:27:43
1426;406;topic_comment;489515;1;2024-07-07 13:29:39
1427;759;topic_comment;490207;1;2024-07-07 13:39:05
1428;406;topic_comment;490324;1;2024-07-07 15:40:05
1429;759;topic_comment;490204;1;2024-07-07 17:04:57
1430;759;topic_comment;490201;1;2024-07-07 17:06:10
1431;759;topic_comment;490195;1;2024-07-07 17:06:48
1432;759;topic_comment;490191;1;2024-07-07 17:07:57
1433;1372;topic_comment;489773;1;2024-07-07 17:12:40
1434;240;topic_comment;486771;1;2024-07-07 18:13:30
1435;406;topic_comment;489682;1;2024-07-07 18:20:25
1436;759;topic_comment;489708;1;2024-07-07 18:36:14
1437;759;topic_comment;489705;1;2024-07-07 18:36:38
1438;759;topic_comment;489702;1;2024-07-07 18:36:56
1439;759;topic_comment;489721;1;2024-07-07 18:37:36
1440;751;topic_comment;490371;1;2024-07-07 20:26:21
1441;1372;topic_comment;489769;1;2024-07-07 21:54:32
1442;1372;topic_comment;489773;1;2024-07-07 21:56:12
1443;406;topic_comment;489792;1;2024-07-07 21:57:42
1444;751;topic_comment;489801;1;2024-07-07 21:58:40
1445;406;topic_comment;490116;1;2024-07-07 22:00:09
1446;406;topic_comment;490126;1;2024-07-07 22:01:54
1447;751;topic_comment;490333;1;2024-07-08 04:36:19
1448;759;topic_comment;490527;1;2024-07-08 06:43:25
1449;759;topic_comment;490520;1;2024-07-08 07:04:10
1450;759;topic_comment;490513;1;2024-07-08 07:06:29
1451;33;topic_comment;455492;1;2024-07-08 07:43:21
1452;1372;topic_comment;490568;1;2024-07-08 08:05:39
1453;1372;topic_comment;490572;1;2024-07-08 08:08:03
1454;759;topic_comment;490618;1;2024-07-08 09:37:45
1455;759;topic_comment;490527;1;2024-07-08 10:38:32
1456;240;topic_comment;490414;1;2024-07-08 10:39:08
1457;406;topic_comment;490445;1;2024-07-08 10:39:45
1458;406;topic_comment;490319;1;2024-07-08 10:40:09
1459;406;topic_comment;490231;1;2024-07-08 10:55:28
1460;406;topic_comment;490319;1;2024-07-08 10:57:07
1461;406;topic_comment;490324;1;2024-07-08 11:00:23
1462;751;topic_comment;490333;1;2024-07-08 11:37:20
1463;240;topic_comment;490636;1;2024-07-08 12:44:00
1464;759;topic_comment;490614;1;2024-07-08 12:56:52
1465;759;topic_comment;490607;1;2024-07-08 12:59:13
1466;751;topic_comment;490371;1;2024-07-08 16:04:32
1467;240;topic_comment;490387;1;2024-07-08 16:05:46
1468;240;topic_comment;490407;1;2024-07-08 16:07:20
1469;240;topic_comment;490414;1;2024-07-08 16:08:20
1470;240;topic_comment;490421;1;2024-07-08 16:10:29
1471;406;topic_comment;490621;1;2024-07-08 18:20:28
1472;406;topic_comment;490437;1;2024-07-08 19:23:53
1473;406;topic_comment;490445;1;2024-07-08 19:51:22
1474;33;topic_comment;490456;1;2024-07-08 19:53:55
1475;406;topic_comment;490508;1;2024-07-08 19:56:25
1476;33;topic_comment;490456;1;2024-07-08 20:31:27
1477;406;topic_comment;490445;1;2024-07-08 20:32:52
1478;759;topic_comment;490614;1;2024-07-08 20:33:51
1479;240;topic_comment;490636;1;2024-07-08 20:36:04
1480;406;topic_comment;490621;1;2024-07-08 20:37:24
1481;406;topic_comment;489792;1;2024-07-08 20:42:14
1482;406;topic_comment;489792;1;2024-07-08 20:44:10
1483;240;comment_reply;160123;1;2024-07-08 20:44:10
1484;406;topic_comment;489792;1;2024-07-08 20:46:56
1485;759;comment_reply;160216;1;2024-07-08 20:46:56
1486;759;topic_comment;490604;1;2024-07-08 21:34:48
1487;759;topic_comment;490840;1;2024-07-09 07:33:55
1488;759;topic_comment;490832;1;2024-07-09 07:34:38
1489;759;topic_comment;490798;1;2024-07-09 07:36:47
1490;240;topic_comment;490414;1;2024-07-09 08:40:47
1491;1372;topic_comment;490905;1;2024-07-09 09:19:36
1492;1372;topic_comment;490895;1;2024-07-09 09:20:43
1493;240;topic_comment;490421;1;2024-07-09 10:27:43
1494;406;topic_comment;490621;1;2024-07-09 10:29:00
1495;1372;topic_comment;490895;1;2024-07-09 10:30:16
1496;1372;topic_comment;490890;1;2024-07-09 10:32:58
1497;240;topic_comment;490414;1;2024-07-09 10:33:50
1498;759;topic_comment;490815;1;2024-07-09 10:34:32
1499;406;topic_comment;490779;1;2024-07-09 10:35:35
1500;751;topic_comment;490333;1;2024-07-09 10:36:12
1501;751;comment_reply;160084;1;2024-07-09 11:14:10
1502;759;topic_comment;489663;1;2024-07-09 12:43:15
1503;759;topic_comment;489659;1;2024-07-09 12:44:08
1504;406;topic_comment;490537;1;2024-07-09 13:26:30
1505;1372;topic_comment;490563;1;2024-07-09 13:27:39
1506;1372;topic_comment;490568;1;2024-07-09 13:28:35
1507;1372;topic_comment;490572;1;2024-07-09 13:31:02
1508;406;topic_comment;490576;1;2024-07-09 13:33:08
1509;759;topic_comment;490591;1;2024-07-09 13:34:24
1510;759;topic_comment;490594;1;2024-07-09 13:36:06
1511;759;topic_comment;490601;1;2024-07-09 13:38:02
1512;759;topic_comment;490228;1;2024-07-09 13:40:36
1513;406;topic_comment;490231;1;2024-07-09 13:42:13
1514;406;topic_comment;490319;1;2024-07-09 13:45:06
1515;406;topic_comment;490324;1;2024-07-09 13:47:37
1516;751;topic_comment;490333;1;2024-07-09 13:50:47
1517;751;topic_comment;490371;1;2024-07-09 13:52:24
1518;406;topic_comment;490437;1;2024-07-09 13:57:13
1519;406;topic_comment;490445;1;2024-07-09 14:00:13
1520;33;topic_comment;490456;1;2024-07-09 14:02:43
1521;406;topic_comment;490508;1;2024-07-09 14:05:16
1522;759;topic_comment;490513;1;2024-07-09 14:06:40
1523;406;topic_comment;490516;1;2024-07-09 14:10:30
1524;759;topic_comment;490520;1;2024-07-09 14:20:28
1525;759;topic_comment;490527;1;2024-07-09 14:22:33
1526;406;topic_comment;490516;1;2024-07-09 14:23:53
1527;759;topic_comment;490604;1;2024-07-09 14:24:03
1528;759;topic_comment;490607;1;2024-07-09 14:26:19
1529;759;topic_comment;490611;1;2024-07-09 14:27:28
1530;759;topic_comment;490614;1;2024-07-09 14:28:45
1531;759;topic_comment;490618;1;2024-07-09 14:30:09
1532;406;topic_comment;490621;1;2024-07-09 14:33:02
1533;406;topic_comment;490775;1;2024-07-09 14:35:48
1534;1372;topic_comment;490890;1;2024-07-09 14:36:52
1535;1372;topic_comment;490895;1;2024-07-09 14:37:34
1536;1372;topic_comment;490905;1;2024-07-09 14:38:54
1537;759;topic_comment;490840;1;2024-07-09 14:42:01
1538;759;topic_comment;490836;1;2024-07-09 14:49:23
