id;user_id;search_keyword;search_type;result_count;ip_address;user_agent;created_at
867;;自転車;all;"0";49.109.152.234;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36";2025-12-12 07:23:18
868;;田中圭;all;"0";49.109.113.41;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36";2025-12-12 08:39:16
869;;田中圭;all;"0";49.109.113.41;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36";2025-12-12 08:53:41
870;;田中圭;all;"0";49.109.113.41;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36";2025-12-12 08:54:35
871;;鬼滅の刃;all;"0";49.109.113.41;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36";2025-12-12 09:10:28
872;;鬼滅の刃;all;"0";49.109.113.41;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36";2025-12-12 09:11:27
873;;鬼滅の刃;all;"0";114.17.50.173;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36";2025-12-12 09:17:56
874;;鬼滅の刃;all;"0";114.17.50.173;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36";2025-12-12 09:18:06
875;;鬼滅の刃;all;"0";45.94.210.189;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36";2025-12-12 09:19:56
876;;鬼滅の刃;all;"0";114.17.50.173;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36";2025-12-12 09:21:51
877;;ジャニーズ;all;"0";49.51.183.75;"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1";2025-12-12 09:43:57
878;"0";ライブ;ng_word_blocked;"0";192.178.6.102;"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";2025-12-12 10:03:47
879;;ジャニーズ;all;"0";195.47.238.178;"Mozilla/5.0 (Linux; Android 10; SC-03L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36";2025-12-12 10:07:10
880;;マエスケ;all;"0";195.47.238.178;"Mozilla/5.0 (Linux; Android 10; SC-03L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36";2025-12-12 10:07:14
881;;一条龍;all;"0";89.58.41.156;"Mozilla/5.0 (Linux; Android 10; SC-03L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36";2025-12-12 10:07:18
882;;太股;all;"0";185.40.4.64;"Mozilla/5.0 (Linux; Android 10; SC-03L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36";2025-12-12 10:07:33
883;;田中圭;all;"0";185.40.4.64;"Mozilla/5.0 (Linux; Android 10; SC-03L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36";2025-12-12 10:07:36
884;;結婚;all;"0";185.40.4.64;"Mozilla/5.0 (Linux; Android 10; SC-03L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36";2025-12-12 10:07:39
885;;自転車;all;"0";185.40.4.64;"Mozilla/5.0 (Linux; Android 10; SC-03L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36";2025-12-12 10:07:42
886;;補正予算;all;"0";185.220.101.185;"Mozilla/5.0 (Linux; Android 10; SC-03L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36";2025-12-12 10:07:46
887;;道産子;all;"0";185.220.101.23;"Mozilla/5.0 (Linux; Android 10; SC-03L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36";2025-12-12 10:07:58
888;;高市;all;"0";185.220.101.23;"Mozilla/5.0 (Linux; Android 10; SC-03L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36";2025-12-12 10:08:01
889;;鬼滅の刃;all;"0";185.220.101.23;"Mozilla/5.0 (Linux; Android 10; SC-03L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36";2025-12-12 10:08:03
890;;鬼滅の刃;all;"0";114.17.50.173;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36";2025-12-12 10:49:49
891;"0";西村京太郎;ng_word_blocked;"0";52.167.144.161;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-12-12 10:57:20
894;;道産子;all;"0";114.163.130.27;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36";2025-12-12 13:35:23
895;;道産子;all;"0";114.163.130.27;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36";2025-12-12 13:35:25
896;;道産子;all;"0";114.163.130.27;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36";2025-12-12 13:35:28
897;;夢;all;"0";114.163.130.27;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36";2025-12-12 13:35:34
898;;夢;all;"0";114.163.130.27;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36";2025-12-12 13:35:39
899;;心;all;"0";114.163.130.27;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36";2025-12-12 13:36:07
900;;結婚;all;"0";114.163.130.27;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36";2025-12-12 13:36:13
901;;自転車;all;"0";114.163.130.27;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36";2025-12-12 13:36:19
902;;高市;all;"0";114.163.130.27;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36";2025-12-12 13:36:24
903;;高市;all;"0";114.163.130.27;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36";2025-12-12 13:36:28
904;;高市;all;"0";114.163.130.27;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36";2025-12-12 13:36:30
905;;金;all;"0";114.163.130.27;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36";2025-12-12 13:36:35
906;;金;all;"0";114.163.130.27;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36";2025-12-12 13:36:38
907;;金;all;"0";114.163.130.27;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36";2025-12-12 13:36:42
908;;金;all;"0";114.163.130.27;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36";2025-12-12 13:36:46
909;;結婚;all;"0";114.163.130.27;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36";2025-12-12 13:36:50
910;;結婚;all;"0";114.163.130.27;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36";2025-12-12 13:36:52
911;;結婚;all;"0";114.163.130.27;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36";2025-12-12 13:36:57
912;;外;all;"0";114.163.130.27;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36";2025-12-12 13:37:11
913;;外;all;"0";114.163.130.27;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36";2025-12-12 13:37:15
914;;外;all;"0";114.163.130.27;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36";2025-12-12 13:37:24
915;;外;all;"0";114.163.130.27;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36";2025-12-12 13:37:37
919;;金;all;"0";43.157.46.118;"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1";2025-12-12 17:33:10
920;;夢;all;"0";106.72.39.98;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36";2025-12-13 00:20:08
921;"0";ドイツ人;ng_word_blocked;"0";106.72.39.98;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36";2025-12-13 00:20:27
922;"0";ドイツ人;ng_word_blocked;"0";106.72.39.98;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36";2025-12-13 00:20:27
923;;ドイツ人;all;"0";106.72.39.98;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36";2025-12-13 00:20:27
924;"0";ドイツ人;ng_word_blocked;"0";192.178.15.102;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)";2025-12-13 00:20:30
925;"0";ドイツ人;ng_word_blocked;"0";192.178.15.102;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)";2025-12-13 00:20:30
926;;ドイツ人;all;"0";192.178.15.102;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)";2025-12-13 00:20:30
927;"0";ドイツ人;ng_word_blocked;"0";192.178.15.103;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)";2025-12-13 00:20:31
928;"0";ドイツ人;ng_word_blocked;"0";192.178.15.103;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)";2025-12-13 00:20:31
929;;ドイツ人;all;"0";192.178.15.103;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)";2025-12-13 00:20:31
930;"0";ドイツ人;ng_word_blocked;"0";106.72.39.98;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36";2025-12-13 00:21:30
931;"0";ドイツ人;ng_word_blocked;"0";106.72.39.98;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36";2025-12-13 00:21:30
932;;ドイツ人;all;"0";106.72.39.98;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36";2025-12-13 00:21:30
933;"0";ドイツ人;ng_word_blocked;"0";43.130.14.245;"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1";2025-12-13 01:50:12
934;"0";ドイツ人;ng_word_blocked;"0";43.130.14.245;"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1";2025-12-13 01:50:12
935;;ドイツ人;all;"0";43.130.14.245;"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1";2025-12-13 01:50:12
936;"0";参議院議員 支持しますか;ng_word_blocked;"0";40.77.167.73;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-12-13 07:25:01
937;"0";参議院議員 支持しますか;ng_word_blocked;"0";40.77.167.73;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-12-13 07:25:01
938;"0";西村京太郎;ng_word_blocked;"0";192.178.6.102;"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";2025-12-13 10:30:48
939;"0";ドイツ人;ng_word_blocked;"0";192.178.6.102;"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";2025-12-13 10:37:14
940;"0";ドイツ人;ng_word_blocked;"0";192.178.6.102;"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";2025-12-13 10:37:14
941;"0";ライブ;ng_word_blocked;"0";40.77.167.25;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-12-13 11:44:25
942;;自転車;all;"0";43.130.47.33;"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1";2025-12-13 12:20:02
943;;自転車;all;"0";49.51.183.75;"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1";2025-12-13 13:20:03
944;;心;all;"0";43.154.140.188;"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1";2025-12-13 16:54:56
945;"0";ドイツ人;ng_word_blocked;"0";74.7.243.237;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)";2025-12-13 18:34:22
946;"0";ドイツ人;ng_word_blocked;"0";74.7.243.237;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.3; +https://openai.com/gptbot)";2025-12-13 18:34:22
947;;夢;all;"0";101.33.81.73;"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1";2025-12-13 20:29:30
948;"0";ドイツ人;ng_word_blocked;"0";107.23.62.75;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Amazonbot/0.1; +https://developer.amazon.com/support/amazonbot) Chrome/119.0.6045.214 Safari/537.36";2025-12-13 22:01:21
949;"0";ドイツ人;ng_word_blocked;"0";107.23.62.75;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Amazonbot/0.1; +https://developer.amazon.com/support/amazonbot) Chrome/119.0.6045.214 Safari/537.36";2025-12-13 22:01:21
950;;太股;all;"0";103.127.4.1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36";2025-12-14 01:32:50
951;;レーダー照射;all;"0";94.74.107.85;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36";2025-12-14 01:41:09
952;;松本;all;"0";46.250.169.194;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";2025-12-14 02:10:49
953;;太股;all;"0";159.138.135.11;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36";2025-12-14 02:26:49
954;;きのこ雲;all;"0";119.8.40.176;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36";2025-12-14 02:42:18
955;;田中圭;all;"0";"49.0.251.120";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36";2025-12-14 02:59:58
956;;松本;all;"0";43.155.188.157;"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1";2025-12-14 04:46:04
957;"0";ライブ;ng_word_blocked;"0";18.97.9.169;CCBot/2.0 (https://commoncrawl.org/faq/);2025-12-14 05:17:03
958;;鬼滅の刃;all;"0";145.239.87.55;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36";2025-12-14 12:41:13
959;;好感度;all;"0";150.40.254.131;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36";2025-12-14 13:37:56
960;;太股;all;"0";"143.110.174.190";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36";2025-12-14 14:23:03
961;;鬼滅の刃;all;"0";"143.110.174.190";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36";2025-12-14 14:23:04
962;;ミルク;all;"0";27.34.71.103;"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36";2025-12-14 14:32:59
963;"0";ライブ;ng_word_blocked;"0";192.178.6.103;"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";2025-12-14 18:10:25
964;;好感度;all;"0";43.130.47.33;"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1";2025-12-14 20:46:32
965;;ミルク;all;"0";170.106.84.136;"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1";2025-12-14 20:56:45
966;;税金;all;"0";126.78.117.131;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0";2025-12-15 01:14:15
967;;税金は必要か;all;"0";126.78.117.131;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0";2025-12-15 01:14:29
968;;税金は必要;all;"0";126.78.117.131;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0";2025-12-15 01:14:34
969;;税金は必要;all;"0";126.78.117.131;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0";2025-12-15 01:14:34
970;;税金;all;"0";126.78.117.131;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0";2025-12-15 01:14:39
971;;税金は必要;all;"0";43.167.232.38;"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1";2025-12-15 04:37:36
972;;税金は必要か;all;"0";43.130.67.33;"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1";2025-12-15 05:37:45
973;"0";参議院議員 支持しますか;ng_word_blocked;"0";157.55.39.12;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-12-15 06:32:53
974;"0";参議院議員 支持しますか;ng_word_blocked;"0";157.55.39.12;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-12-15 06:32:53
975;;税金;all;"0";43.135.182.95;"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1";2025-12-15 12:04:20
976;;くも膜下出血;all;"0";106.72.39.98;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36";2025-12-15 23:53:24
977;4260;くも膜下出血;all;"0";106.72.39.98;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36";2025-12-15 23:53:37
978;4260;くも膜下出血;all;"0";106.72.39.98;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36";2025-12-15 23:53:43
979;;くも膜下出血;all;"0";106.72.39.98;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36";2025-12-15 23:56:36
980;;高市;all;"0";47.77.220.19;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0";2025-12-16 02:38:25
981;;結婚;all;"0";47.77.220.19;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0";2025-12-16 02:38:25
982;;道産子;all;"0";47.77.220.19;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0";2025-12-16 02:38:25
983;;鬼滅の刃;all;"0";47.77.220.19;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0";2025-12-16 02:38:25
984;;太股;all;"0";47.77.220.19;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0";2025-12-16 02:38:26
985;;田中圭;all;"0";47.77.220.19;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0";2025-12-16 02:38:26
986;;ジャニーズ;all;"0";47.77.220.19;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0";2025-12-16 02:38:26
987;;マエスケ;all;"0";47.77.220.19;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0";2025-12-16 02:38:26
